game_id,title,developers,publishers
1421120,montezuma's revenge,['Normal Distribution LLC'],['Normal Distribution LLC']
1421140,power washer hero,['Tony'],['Georges Games']
1421200,conflict of the universe,['Dan Epic studios'],['Dan Epic studios']
1420400,heterodox,['Cosmin Nastasoiu'],['Phalanx Softworks']
1420510,usurper: soulbound,['Caspian Interactive'],['Caspian Interactive']
1420540,catch the stars,['Pinel Games'],['Pinel Games']
1420580,daikaiju daikessen: versus,['One Secret Pseudo'],['One Secret Pseudo']
1420640,boundary: benchmark,['Studio Surgical Scalpels'],['Studio Surgical Scalpels']
1420650,touhou bunkachou ～ shoot the bullet.,['上海アリス幻樂団'],"['Mediascape Co., Ltd.']"
1420680,shards of feyra,['Feyra Online'],['Feyra Online']
1420720,无名录,['独资个人'],['独资个人']
1420730,save the planet,['Wenay Studio'],['Wenay Studio']
1420740,your amazing t-gotchi!,['Garage Heathen'],['Garage Heathen']
1420770,winter resort simulator 2,['Simuverse Interactive'],['Aerosoft GmbH']
1420780,校长模拟器,['校长模拟器'],['校长模拟器']
1420810,touhou kaeizuka ～ phantasmagoria of flower view.,['上海アリス幻樂団'],"['Mediascape Co., Ltd.']"
1419980,interastra: planet survival,['T-Bull'],['T-Bull']
1420050,loot grind simulator,['GG Undroid Games'],['GG Undroid Games']
1420060,helix slider,['Kyle Rodgers'],['Kyle Rodgers']
1420080,wonder boy: asha in monster world,"['G CHOICE', 'Monkey Craft']",['Bliss Brain']
1420160,paranormal stories,['e-FunSoft Games'],['HH-Games']
1420180,clerk hot tale,['Hot Chill'],[' Hot Chill']
1420320,let's learn japanese! kanji sudoku,['Dr. Cyril Splutterworth'],['Dr. Cyril Splutterworth']
1420330,business simulator,['Wenay Studio'],['Wenay Studio']
1419480,love's sweet garnish 2,['Canvas+Garden'],['Sekai Project']
1419510,ultra lmad,['Headless'],['Headless']
1419580,tover defense,['Brighter3D Software Development Ltd.'],['Brighter3D Software Development Ltd']
1419620,saltsea chronicles,['Die Gute Fabrik'],['Die Gute Fabrik']
1419670,reality,['LunaRolexLer'],['LunaRolexLer']
1419680,ursa,['Patrick Sweeney'],['Patrick Sweeney']
1419730,seek girl ⅵ,['DSGame'],['DSGame']
1419740,the witch in the forest,['Crystal Game Works'],['Crystal Game Works']
1419750,apostle: rebellion,['kamichichi'],['Kagura Games']
1419760,zombie's cool,['Game Museum'],['Game Museum']
1419770,jumpjumpball,['CUIWENPING'],['CUIWENPING']
1419860,tukoni: prologue,"['Dream Operator', 'Oksana Bula']",['Dream Operator']
1419870,the book of shadows,['Tiny Goblin Productions'],['Aldorlea Games']
1419880,the summoner,['Old Eagle'],['Old Eagle']
1418990,unicorns on unicycles,['Weyrdworks'],"['Rogue Games, Inc.']"
1419040,road maintenance simulator,['Caipirinha Games'],['Aerosoft GmbH']
1419060,retchid,['From Beneath Software'],['Perp Games']
1419070,mython island,['Visionstead Studio'],['Visionstead Studio']
1419100,the unexpected quest prologue,['Rionix'],['PQube']
1419110,vr hentai girl,['SPIDERWORKS'],['SPIDERWORKS']
1419130,airstrife: assault of the aviators,['Kenisoft Game Studio'],['Kenisoft Game Studio']
1419150,woodland empire,['Nicholas Orlowski'],['Obvlong Games']
1419160,souldiers,['Retro Forge'],['Dear Villagers']
1419180,mystica,['Clecota Games'],['Clecota Games']
1419190,way walkers: university,['Hosted Games'],['Hosted Games']
1419200,way walkers: university 2,['Hosted Games'],['Hosted Games']
1418490,the storm,['Hammer Vise Studios'],['Hammer Vise Studios']
1419290,out of line,['Nerd Monkeys'],['Hatinh Interactive']
1419330,horizon odyssey,['Matthew Ryan'],['Matthew Ryan']
1419350,outbreak: endless nightmares,['Dead Drop Studios LLC'],['Dead Drop Studios LLC']
1419360,hyper psychic gauntlets,['SpinVR.ca'],['SpinVR.ca']
1419370,cooking companions: appetizer edition,['Deer Dream Studios'],['Deer Dream Studios']
1419380,invisible wings: chapter one,['Audune Games'],['Audune Games']
1419440,truck truck,['Hede'],['Hede']
1418610,fever: fight the fever,['Zin Games LLC'],['Zin Games LLC']
1418650,shooting type,['Matsuta App.'],['Matsuta App.']
1418670,fire survival,['ByDesignk'],['ByDesignk']
1418760,claire's quest: gold,['Dystopian Project'],['TinyHat Studios']
1418790,movavi video converter 2024,['Movavi Software'],['Movavi Software']
1418830,sayonara golden days,['NotDeadLuna Studio'],['NotDeadLuna Studio']
1418140,invasion 2: doomed,['Itera Laboratories'],['HH-Games']
1418160,happy quest,['HappyGames'],"['HappyGames', 'MoonSongGames']"
1418180,musicus!,['OVERDRIVE'],['MangaGamer']
1418190,a ninja in training,['Average games'],['Average games ']
1418290,a small favor,['A Small Favor'],['A Small Favor']
1418310,breakblast,['R2 GameStudio'],['R2 GameStudio']
1418320,puerto viejo,['Bocata Games Ltd.'],['Bocata Games Ltd.']
1418330,sweet halloween,['Blessing Company'],['Blessing Company']
1418350,california games ii,"['Epyx, Inc.']",['Pixel Games UK']
1418360,lonesome village,['Ogre Pixel'],['Ogre Pixel']
1418430,zombie bar simulator,['VR Factory'],['VR Factory']
1418460,mygnar - dungeon survivors,['Pilbo Games'],['Pilbo Games']
1418470,franky the bumwalker: reborn,"[""Onlyjoy's production""]","[""Onlyjoy's production""]"
1418520,109 remastered,['Blind Alien Productions'],['Blind Alien Productions']
1418540,search party: director's cut,['games by lum'],['Torture Star Video']
1418570,zen trails,['Universe Juice'],['Universe Juice']
1417610,after you,['k148 Game Studio'],['k148 Game Studio']
1417640,stella voyager,['KESOFTGAMES'],['KESOFTGAMES']
1417670,zombie camping,['Rabotiagi games'],['Rabotiagi games']
1417690,12 minibattles,['Shared Dreams Studios'],['Shared Dreams Studios']
1417720,gemini,"['Gagonfe', 'Ulon', 'Rhowsl']",['Gagonfe']
1417740,reality end,['Amit Chai'],['WingsGames']
1417750,moondrop,['Moonroof Studios'],['Moonroof Studios']
1417770,primeval planet: angimanation,['Dr. Linch'],"['G-lair', 'Lewd Formosa']"
1417880,winter ember,['Sky Machine Studios'],"['Blowfish Studios', 'Gamera Games']"
1417890,catie in meowmeowland,"['ARTillery', 'ARTillery Studio']","['Blowfish Studios', 'Gamera Games']"
1417930,lorn's lure,['Rubeki Games'],['Rubeki Games']
1417940,捕鱼炸翻天,['上海愉游网络科技有限公司'],['上海姚际信息科技有限公司']
1417950,simon the sorcerer 3d,"['Adventure Soft', 'MojoTouch']",['MojoTouch']
1417960,timeline traveler,['Mifux Studio'],['Mifux Studio']
1417970,surprise party!,['Dylan Radovnikovic'],['Dylan Radovnikovic']
1418010,black chapter,['Spire Studio'],['Spire Studio']
1418020,tavern of gods,['Element Studio'],['Element Studio']
1418090,cafe deux femmes,['Double Peach Productions'],['Little Black Book Entertainment']
1417130,planet lev,"['Children of Cyberspace', 'In-Dialog Collective']","['LEV Festival', 'Matadero Madrid']"
1417150,world of pets: match 3 and decorate,['Novplay'],['Novplay']
1417170,don't miss the king,['Casus Belli Game and Animation Studios'],['Casus Belli Game and Animation Studios']
1417200,hentai students: love puzzle,['Honey Girl'],['Honey Girl']
1417230,toupei55,['AlphaGarg'],['AlphaGarg']
1417250,three kingdoms 21,['YUANWEIZHE'],['YUANWEIZHE']
1417270,mind-blowing girls,['Snkl Studio'],['Snkl Studio']
1417280,zombie hills,['LFC Multimedia'],['LFC Multimedia']
1417310,dead td,['Aaron Mault'],['Aaron Mault']
1417320,inheritors2078,"['Elhaitham Ashmawy', 'Mohamed Eshmawy', 'Nour Ashmawy']",['Elhaitham Ashmawy']
1417400,escape dinosaur island,['lalworks'],['lalworks']
1417420,endless furry killer 2020,['Tegridy Made Games'],['Tegridy Made Games']
1417450,grilled,['Andorf Games'],['Andorf Games']
1417490,fractal fury,['Alex'],['Alex']
1417500,planet station,['Fasu Studio'],['Fasu Studio']
1417540,gravity block,['Atthus Games'],['Atthus Games']
1417590,the legends of tynedale,['Ed Den Gaming'],['Ed Den Gaming']
1416690,4x4 masters,['Mirador Studio'],['Mirador Studio']
1416700,grimm shuffle,['JasonWong'],['Kumogami']
1416710,strip black jack - at the pub,['CritoGames'],['CritoGames']
1416720,brain games,"['Serhii Khramov', 'Dmytro Pohrebnyi', 'Ivan Shutko', 'Illia Ustenko']",['General Script Studio']
1416730,ball at work: the ultimate speedrun platformer!,['Famous Dogg Studios'],['Famous Dogg Studios']
1416760,b.ark,['Tic Toc Games'],['Tic Toc Games']
1416770,modulo,['Corveda Games'],['Corveda Games']
1416820,brutal wizardry,['Ivan Chernyakov'],['Ivan Chernyakov']
1416850,astrotour vr,"['Yahart', 'Struct9']",['Yahart']
1416920,chinese online game,['648工作室'],['Wise Games']
1416930,infected prison,['HaoChuan'],['HaoChuan']
1416960,everafter falls,['SquareHusky'],['Akupara Games']
1416970,elise's peepshow,['スプリンクラー'],['スプリンクラー']
1416980,reimu's weird little adventure,['Potato Chip With Onion Dip'],['Potato Chip With Onion Dip']
1417010,shrine ii,"['Scumhead', 'Mengo']",['Scumhead']
1417020,toad on fire,['Joe King'],['Delta Code']
1417050,ninja girl,['Cream Meron'],['Cream Meron']
1417090,neon struct: carrion carrier,['Minor Key Games'],['Minor Key Games']
1416140,gododo,"['LiuZhou FrozenLight Technology Co.,Ltd.']","['LiuZhou FrozenLight Technology Co.,Ltd.']"
1416150,drilly willis,['Private Pook Games'],['Private Pook Games']
1416160,安堂的心理咨询室：杯中之心〈andou：pulse of cup〉,['机械神狐教制作组'],['机械神狐教制作组']
1416180,deco:block simulator,['Hiruko Time App'],['Hiruko Time App']
1416190,fatiao发条：自动化工具,['Fatiao发条'],['Fatiao发条']
1416210,pantyhose test girl,['PlayPlayGame'],['PlayPlayGame']
1416220,second person: secret laboratory,['Waqudoo'],['Waqudoo']
1416230,panzer knights,['樂磚Joy Brick'],['PQube']
1416240,夜永 eternal love,['白露社'],['PeriScope Game']
1416260,spellforce 3 versus edition,['Grimlore Games'],['THQ Nordic']
1416290,ghost run 3d,['Magicians Games'],['Magicians Games']
1416340,impostor inside us,['Genene Game'],['Genene Game']
1416380,luna's adventure: the overlord,"['CapturedLeek27', 'Doky']",['CapturedLeek27']
1416430,new yankee 9: the evil spellbook,['Alawar Casual'],['Alawar Casual']
1416450,quest: escape room,"['KuKo', 'Mustella Games']",['KuKo']
1416460,horror globes: halloween nightmare,['islaOliva Games'],['islaOliva Games']
1416520,drive 21,['Quadfix Games'],['Quadfix Games']
1416600,evil ritual - horror escape,['TakeThem.Games (Creative)'],['TakeThem.Games (Creative)']
1415750,gravity_kid,"['Dnovel', 'FreeAnimals_Software']",['Dnovel']
1415830,necrosis,['BlackHawk Games'],['BlackHawk Games']
1415840,stringtropy,['Stringfull™'],['Stringfull™']
1415870,knight`s pride,['Kadragon'],['Kadragon']
1415890,hot robot,['Hot Robot Inc.'],['Hot Robot Inc.']
1415920,pba pro bowling 2021,['FarSight Studios'],['FarSight Studios']
1415950,a fox and his robot,['Joshua Janik'],['Joshua Janik']
1416000,the dark: survival rpg,['Joseph Murray'],['Joseph Murray']
1416020,ally gory: the great mushroom hunt,"['Fortuitous Development, LLC']","['Fortuitous Development, LLC']"
1416050,shovel knight dig,"['Nitrome', 'Yacht Club Games']",['Yacht Club Games']
1415200,pitched battle,['MoonGame'],['MoonGame']
1415250,re: get to schol on time,"['GHXYK2', 'FAMICON']",['Wainstop James']
1415280,faerie afterlight,['Clay Game Studio'],['Mastiff']
1415300,escaping maze,['PROJEKT'],['PROJEKT']
1415320,palmride,['Pixelbois'],['Pixelbois']
1415370,grandmother,['JUNGLE'],['JUNGLE']
1415380,overlay studio,['RaVeN Studios'],['RaVeN Studios']
1415410,farm manager 2021: prologue,['Cleversan Games'],"['PlayWay S.A.', 'Sim Farm S.A.']"
1415470,team-z,['Extrapolated'],['Extrapolated']
1415480,10mg: locked in,"['de Fault', 'Chard', 'Richard Campbell']","['Far Few Giants', '10mg']"
1415520,high speed cataclysm,['Poly Render Studio'],"['Forsaken Games', 'Zerouno Games']"
1415540,elementalsfight,['OurLastSpring'],['OurLastSpring']
1415580,heart world,['凌望游戏工作室'],"['凌望游戏工作室', '花蕊游戏工作室']"
1415590,dex survival,['Quiskeya Studio'],['Quiskeya Studio']
1415620,sudoku forever,"[""Trix GO'""]",['ㅤkovalevviktorㅤ']
1415630,river attack,['Phoenix Steel Games'],['Phoenix Steel Games']
1415670,high school of memories,['Kaisouroku Games'],['Kaisouroku Games']
1414680,geometry rocket,['Holystep Games'],['Holystep Games']
1414700,the imagined leviathan: prologue,"['Chard', 'de Fault', 'Richard Campbell']",['Far Few Giants']
1414710,arc wizards 2,['Nacks Soft'],['Nacks Soft']
1414720,desktop man,['DesktopMan Team'],['DesktopMan Team']
1414770,quinterra,['Sidereal Studio'],['Sidereal Studio']
1414790,diarrhea don,['STINA'],['STINA']
1414800,wet steps,['Orika Nekoi'],[' Moonworks\t']
1414840,zombie rush - heroes,['MoonlightGames'],['MoonlightGames']
1414850,nickelodeon all-star brawl,"['Ludosity', 'Fair Play Labs']",['GameMill Entertainment']
1414900,rage jump,['Joma Rage'],['Joma Rage']
1414920,knightmare,['Hagertech'],['Hagertech']
1414930,tenami,['Tenami'],['Tenami']
1414990,quarantine simulator,['Maria R'],['BERRY Games']
1415020,bloody service,['CASE'],['CASE']
1415110,second chance,['GvH Universe'],['GvH Universe']
1415120,finger breaker,['SD_TERK'],['SD_TERK']
1414270,hexdoku,['Pue-Tsuâ Game'],['Pue-Tsuâ Game']
1414280,fishing together,['William at Oxford'],['William at Oxford']
1414290,vr maze,['William at Oxford'],['William at Oxford']
1414300,beetlequest,['Fasold Games'],['Fasold Games']
1414320,여우불,['MyoungJang Games'],['MyoungJang Games']
1414380,monty kong,['HUNTERS'],['HUNTERS']
1414400,unnatural disaster,['Rumor Games'],['Rumor Games']
1414430,project morpheus: prologue,['Team Ranger'],['Lightning Games']
1414470,yeomna : the legend of dongbaek,['catnipstudio'],['catnipstudio']
1414480,zof,['Pete Wilkins'],['Pete Wilkins']
1414490,kasmo,['somdy age'],['somdy age']
1414500,voyeur,['Philips P.O.V. Entertainment Group'],['Pixel Games UK']
1414530,kavel,['Jerry Verhoeven'],['Daring Caper']
1414550,tunnel blast,['Mathias Kapelrud'],['Mathias Kapelrud']
1414570,expiration,['ThiPault'],['ThiPault']
1414640,early quest,['Exa_Inc'],['Exa_Inc']
1414650,edengate: the edge of life,['HOOK'],['HOOK']
1413780,techpack,['TechDev'],
1413790,10mg: handmadedeathlabyrinth issue 0,['droqen'],"['droqen', '10mg']"
1413820,balloon saga,['Hede'],['Hede']
1413870,shadow man remastered,"['Nightdive Studios', 'Acclaim Studios Teesside']",['Nightdive Studios']
1413890,nice to no you,['QuaranTime Games'],['QuaranTime Games']
1413930,letter loops pro,['LevelPlain Studios'],['LevelPlain Studios']
1413960,chevalier historie,['PICOPICOSOFT'],['Kagura Games']
1413970,fox girls never play dirty,['AVANTGARDE'],['Kagura Games']
1413980,the demon lord is new in town!,['Daijyobi Institute'],['Kagura Games']
1413990,the heart of darkness,['BigWednesday'],['Kagura Games']
1414000,obscurite magie: the city of sin,['Syun-kan Flowlighter'],['Kagura Games']
1414020,mixolumia,['davemakes'],['davemakes']
1414060,lone archer,['Matthew Davis'],['Matthew Davis']
1414070,sokoban: bunny tales,['Block Games'],['Block Games']
1414090,buddi bot:  your machine learning ai helper with advanced neural networking!,['University of Texas at Austin SAGA Lab'],['University of Texas at Austin SAGA Lab']
1414180,motesolo : no girlfriend since birth,['INDICAVA INTERACTIVE'],['INDICAVA INTERACTIVE']
1414210,rainy,['Vantan Game Academy'],['Vantan Game Academy']
1414220,poppin' donuts,['Vantan Game Academy'],['Vantan Game Academy']
1414240,evolution of a mini world: physics wonderland,['William at Oxford'],['William at Oxford']
1414250,corpse factory,['RIVER CROW STUDIO'],['RIVER CROW STUDIO']
1413290,plummet,['ORBMIT Productions'],['ORBMIT Productions']
1413300,dezinsector,['Laush Dmitriy Sergeevich'],['Laush Studio']
1413310,幻刃录,['天局'],['天局']
1413350,flipper volcano,['Sokpop Collective'],['Sokpop Collective']
1413370,power to the people,['Rhombico Games'],['Crytivo']
1413440,run die jump,['Talpel_games'],['Talpel_games']
1413470,s.o.l search of light,['Trigger the Monster'],['Firenut Games']
1413500,infectra,['Boar-in-games'],['Ordinary Pine Studio']
1413540,amarok dreams demo,['Kirley Games'],['Kirley Games']
1413550,赛博侦探：艾尔塔特,['认真玩工作室'],['认真玩工作室']
1413560,mages and treasures,['lightUP'],['lightUP']
1413580,the dragoness: command of the flame,['Crazy Goat Games'],['PQube']
1413590,la foret de pago : la vengeance du dragon,['Futurtech'],"[""Nova's Army""]"
1413600,m.a.i.d.s,['Facesit Inc. Game Studio'],"['Facesit Inc. Game Studio', 'Nutaku Publishing']"
1413630,woodland saga,['Sokpop Collective'],['Sokpop Collective']
1413650,the civil war,['Dagger Interactive Technologies'],['Strategy First']
1413660,elderand,"['Mantra', 'Sinergia Games']",['Graffiti Games']
1413670,u27ra r3z0nanc3,['Dumivid'],['Dumivid']
1413680,danger! escape lab,"['Games 4Experience', ""Don't Bite Devs""]",['Games 4Experience']
1412780,axis football 2020,['Axis Games'],['Axis Games']
1412820,grimace run,['Divilusion Studio'],"['Divilusion', 'Grimace Coin']"
1412840,chesslocke,['Taylor Hatton'],"['Taylor ""Loxxulus"" Hatton']"
1412850,spacelines from the far out,['Coffeenauts'],['Skystone Games']
1412870,block smash,['RoadToIndieGameDev'],['RoadToIndieGameDev']
1412880,village businessman,['OFF1C1AL'],['OFF1C1AL']
1412890,frail hearts: versicorae domlion,['Sezhes'],['Ravenage Games']
1412900,ftp,['RIVERSIDE SPORTS'],['RIVERSIDE SPORTS']
1412950,dark romance: vampire origins collector's edition,['Domini'],['Big Fish Games']
1412960,metroplex zero: sci-fi card battler,['Enigma Dragons LLC'],"['Enigma Dragons LLC', 'Hawthorn Games']"
1412970,楚漢女子,['株式会社Viola'],['株式会社Viola']
1412980,ironseed 25th anniversary edition,"['Robert Morgan', 'Jeremy Stanton']",['Channel 7 Software']
1412990,r.a.v.e - real-time audio visual experience,"['SURREALIST GAMES, LLC']","['SURREALIST GAMES, LLC']"
