record_id,age,gender,occupation,years_gaming,daily_gaming_hours,genre,primary_game,gaming_platform,monthly_spend,academic_performance,gpa,work_productivity,face_to_face_social_hours_weekly,social_isolation,exercise_hours_weekly,sleep_hours,sleep_quality,sleep_disruption,eye_strain,back_neck_pain,physical_pain,weight_change_kg,mood_state,mood_swings,withdrawal_symptoms,loss_of_other_interests,continued_despite_problems,gaming_addiction_risk_level,addiction_severity,hours_bin,title,game_id
GD0076,33,Male,Professional,8,5.2,Battle Royale,apex legends,Multi-platform,73.02,Good,,3.0,6.9,6,9.0,6.9,Fair,Often,True,False,True,2.0,Euphoric,Daily,False,False,False,Low,0,3-6h,apex legends,176537.0
GD0077,17,Male,Student,1,9.4,Strategy,sid meier's civilization vi,PC,364.97,Poor,1.01,,1.8,6,4.7,3.1,Poor,Often,True,True,True,1.3,Depressed,Never,True,False,True,Severe,2,9-12h,sid meier's civilization vi,335483.0
GD0077,17,Male,Student,1,9.4,Strategy,sid meier's civilization vi,PC,364.97,Poor,1.01,,1.8,6,4.7,3.1,Poor,Often,True,True,True,1.3,Depressed,Never,True,False,True,Severe,2,9-12h,sid meier's civilization vi,335482.0
GD0077,17,Male,Student,1,9.4,Strategy,sid meier's civilization vi,PC,364.97,Poor,1.01,,1.8,6,4.7,3.1,Poor,Often,True,True,True,1.3,Depressed,Never,True,False,True,Severe,2,9-12h,sid meier's civilization vi,336792.0
GD0078,16,Female,Student,2,5.7,MOBA,league of legends,Multi-platform,136.3,Average,2.48,,8.5,4,8.4,6.8,Poor,Sometimes,True,True,True,1.5,Restless,Sometimes,False,False,False,Low,0,3-6h,,N/A
GD0079,19,Other,Student,6,8.3,MOBA,league of legends,PC,82.29,Average,1.17,8.0,3.9,7,4.0,5.5,Poor,Always,False,False,False,3.0,Irritable,Never,True,False,False,Moderate,1,6-9h,,N/A
GD0080,16,Female,Student,1,9.0,Mobile Games,genshin impact,Mobile,192.38,Poor,2.32,,6.0,5,3.8,5.8,Poor,Never,True,True,True,3.7,Restless,Often,True,False,True,Severe,2,6-9h,genshin impact,410617.0
GD0080,16,Female,Student,1,9.0,Mobile Games,genshin impact,Mobile,192.38,Poor,2.32,,6.0,5,3.8,5.8,Poor,Never,True,True,True,3.7,Restless,Often,True,False,True,Severe,2,6-9h,genshin impact,437991.0
GD0080,16,Female,Student,1,9.0,Mobile Games,genshin impact,Mobile,192.38,Poor,2.32,,6.0,5,3.8,5.8,Poor,Never,True,True,True,3.7,Restless,Often,True,False,True,Severe,2,6-9h,genshin impact,410618.0
GD0080,16,Female,Student,1,9.0,Mobile Games,genshin impact,Mobile,192.38,Poor,2.32,,6.0,5,3.8,5.8,Poor,Never,True,True,True,3.7,Restless,Often,True,False,True,Severe,2,6-9h,genshin impact,748280.0
GD0081,22,Female,Student,11,7.2,Mobile Games,genshin impact,Multi-platform,32.86,Poor,1.98,1.0,8.0,4,6.5,3.6,Very Poor,Rarely,True,False,True,1.7,Irritable,Daily,True,False,False,Moderate,1,6-9h,genshin impact,410617.0
GD0081,22,Female,Student,11,7.2,Mobile Games,genshin impact,Multi-platform,32.86,Poor,1.98,1.0,8.0,4,6.5,3.6,Very Poor,Rarely,True,False,True,1.7,Irritable,Daily,True,False,False,Moderate,1,6-9h,genshin impact,437991.0
GD0081,22,Female,Student,11,7.2,Mobile Games,genshin impact,Multi-platform,32.86,Poor,1.98,1.0,8.0,4,6.5,3.6,Very Poor,Rarely,True,False,True,1.7,Irritable,Daily,True,False,False,Moderate,1,6-9h,genshin impact,410618.0
GD0081,22,Female,Student,11,7.2,Mobile Games,genshin impact,Multi-platform,32.86,Poor,1.98,1.0,8.0,4,6.5,3.6,Very Poor,Rarely,True,False,True,1.7,Irritable,Daily,True,False,False,Moderate,1,6-9h,genshin impact,748280.0
GD0082,17,Female,Student,3,10.8,MMO,world of warcraft,Multi-platform,462.43,Poor,3.56,,0.8,7,2.9,5.0,Fair,Rarely,True,True,True,0.4,Anxious,Often,True,False,True,Severe,2,9-12h,,N/A
GD0083,18,Male,Student,2,9.3,RPG,elden ring,Multi-platform,404.23,Poor,1.42,,1.5,6,6.3,5.5,Insomnia,Rarely,False,True,True,0.9,Irritable,Sometimes,True,False,False,High,1,9-12h,elden ring,1245620.0
GD0083,18,Male,Student,2,9.3,RPG,elden ring,Multi-platform,404.23,Poor,1.42,,1.5,6,6.3,5.5,Insomnia,Rarely,False,True,True,0.9,Irritable,Sometimes,True,False,False,High,1,9-12h,elden ring,489212.0
GD0084,20,Male,Student,8,6.4,RPG,elden ring,Multi-platform,91.02,Average,2.95,8.0,7.5,5,7.6,6.8,Fair,Rarely,False,True,True,1.5,Normal,Never,False,True,False,Moderate,1,6-9h,elden ring,1245620.0
GD0084,20,Male,Student,8,6.4,RPG,elden ring,Multi-platform,91.02,Average,2.95,8.0,7.5,5,7.6,6.8,Fair,Rarely,False,True,True,1.5,Normal,Never,False,True,False,Moderate,1,6-9h,elden ring,489212.0
GD0085,26,Male,Professional,10,1.1,Mobile Games,pubg mobile,Multi-platform,24.99,Good,,5.0,15.5,1,9.5,7.6,Good,Sometimes,False,False,False,0.4,Normal,Often,False,False,False,Low,0,0-3h,,N/A
GD0086,22,Male,Student,11,3.0,Battle Royale,warzone,Mobile,34.92,Good,2.4,5.0,8.5,2,7.1,8.8,Poor,Rarely,False,False,False,1.1,Normal,Rarely,False,False,False,Low,0,0-3h,warzone,712230.0
GD0086,22,Male,Student,11,3.0,Battle Royale,warzone,Mobile,34.92,Good,2.4,5.0,8.5,2,7.1,8.8,Poor,Rarely,False,False,False,1.1,Normal,Rarely,False,False,False,Low,0,0-3h,warzone,2298160.0
GD0087,14,Male,Student,3,7.5,MMO,final fantasy xiv online,Multi-platform,123.8,Poor,1.29,,6.6,5,7.9,4.8,Fair,Never,True,False,True,0.7,Angry,Often,True,True,False,High,2,6-9h,final fantasy xiv online,39210.0
GD0088,17,Male,Student,1,6.1,FPS,call of duty,PC,71.69,Average,3.06,,9.8,4,5.6,6.7,Fair,Often,True,True,True,1.8,Normal,Sometimes,False,True,False,Moderate,1,3-6h,,N/A
GD0089,18,Female,Student,4,5.9,Strategy,starcraft ii,PC,96.37,Average,2.46,,4.9,4,7.4,6.5,Poor,Rarely,True,False,True,0.4,Normal,Never,False,True,False,Moderate,1,3-6h,,N/A
GD0090,22,Female,Student,1,8.1,Mobile Games,candy crush,Mobile,67.48,Failing,3.21,6.0,5.1,5,6.8,3.1,Fair,Sometimes,True,False,True,0.3,Anxious,Sometimes,False,True,False,Moderate,1,6-9h,,N/A
GD0091,20,Male,Student,4,10.3,MMO,world of warcraft,PC,499.27,Below Average,1.5,1.0,1.6,8,3.6,5.8,Poor,Rarely,False,True,True,4.5,Angry,Sometimes,False,False,False,Moderate,0,9-12h,,N/A
GD0092,17,Female,Student,5,8.9,Strategy,sid meier's civilization vi,PC,254.42,Good,3.26,,2.7,5,5.3,5.9,Fair,Never,True,True,True,5.7,Restless,Never,True,False,False,High,1,6-9h,sid meier's civilization vi,335483.0
GD0092,17,Female,Student,5,8.9,Strategy,sid meier's civilization vi,PC,254.42,Good,3.26,,2.7,5,5.3,5.9,Fair,Never,True,True,True,5.7,Restless,Never,True,False,False,High,1,6-9h,sid meier's civilization vi,335482.0
GD0092,17,Female,Student,5,8.9,Strategy,sid meier's civilization vi,PC,254.42,Good,3.26,,2.7,5,5.3,5.9,Fair,Never,True,True,True,5.7,Restless,Never,True,False,False,High,1,6-9h,sid meier's civilization vi,336792.0
GD0093,26,Female,Professional,14,5.9,Mobile Games,clash of clans,Console,83.67,Good,,10.0,8.4,5,5.2,6.1,Good,Always,False,False,False,0.5,Excited,Sometimes,False,True,False,Moderate,1,3-6h,,N/A
GD0094,21,Female,Student,8,4.9,Strategy,starcraft ii,Mobile,56.37,Failing,3.53,5.0,7.6,2,9.1,6.1,Fair,Always,True,False,True,0.3,Withdrawn,Rarely,False,False,False,Low,0,3-6h,,N/A
GD0095,22,Male,Student,5,1.7,RPG,skyrim,Console,24.1,Average,1.41,7.0,14.1,1,10.8,7.3,Fair,Rarely,False,False,False,0.4,Normal,Never,False,False,False,Low,0,0-3h,skyrim,2435.0
GD0096,19,Male,Student,1,7.0,Mobile Games,candy crush,Mobile,115.12,Failing,3.92,4.0,8.8,6,4.6,4.9,Poor,Often,True,True,True,0.4,Restless,Daily,True,True,False,High,2,6-9h,,N/A
GD0097,19,Male,Student,1,3.2,MOBA,mobile legends,Mobile,15.77,Average,2.05,9.0,14.4,2,9.1,7.3,Fair,Often,False,False,False,0.5,Restless,Rarely,False,False,False,Low,0,0-3h,,N/A
GD0098,23,Male,Professional,5,10.4,RPG,cyberpunk 2077,Mobile,197.03,Poor,,10.0,3.9,5,3.7,5.6,Poor,Often,False,False,False,4.1,Anxious,Rarely,False,True,True,Severe,2,9-12h,cyberpunk 2077,1091500.0
GD0098,23,Male,Professional,5,10.4,RPG,cyberpunk 2077,Mobile,197.03,Poor,,10.0,3.9,5,3.7,5.6,Poor,Often,False,False,False,4.1,Anxious,Rarely,False,True,True,Severe,2,9-12h,cyberpunk 2077,487113.0
GD0098,23,Male,Professional,5,10.4,RPG,cyberpunk 2077,Mobile,197.03,Poor,,10.0,3.9,5,3.7,5.6,Poor,Often,False,False,False,4.1,Anxious,Rarely,False,True,True,Severe,2,9-12h,cyberpunk 2077,421702.0
GD0098,23,Male,Professional,5,10.4,RPG,cyberpunk 2077,Mobile,197.03,Poor,,10.0,3.9,5,3.7,5.6,Poor,Often,False,False,False,4.1,Anxious,Rarely,False,True,True,Severe,2,9-12h,cyberpunk 2077,421362.0
GD0099,31,Male,Professional,12,5.1,MOBA,mobile legends,PC,72.27,Average,,1.0,10.9,2,7.4,6.5,Fair,Often,True,False,True,0.9,Angry,Often,False,False,False,Low,0,3-6h,,N/A
GD0100,27,Female,Professional,2,6.3,Mobile Games,candy crush,PC,21.12,Average,,10.0,10.2,2,8.0,6.3,Very Poor,Often,True,False,True,1.3,Depressed,Daily,False,False,False,Low,0,3-6h,,N/A
GD0101,21,Male,Student,11,5.4,FPS,valorant,PC,33.12,Failing,3.51,4.0,11.2,1,5.7,6.6,Fair,Rarely,True,False,True,1.3,Normal,Rarely,False,False,False,Low,0,3-6h,valorant,682668.0
GD0101,21,Male,Student,11,5.4,FPS,valorant,PC,33.12,Failing,3.51,4.0,11.2,1,5.7,6.6,Fair,Rarely,True,False,True,1.3,Normal,Rarely,False,False,False,Low,0,3-6h,valorant,682740.0
GD0102,19,Male,Student,3,6.1,RPG,elden ring,Console,110.19,Average,3.22,7.0,7.9,5,8.1,5.5,Good,Always,True,False,True,0.6,Normal,Rarely,False,False,False,Low,0,3-6h,elden ring,1245620.0
GD0102,19,Male,Student,3,6.1,RPG,elden ring,Console,110.19,Average,3.22,7.0,7.9,5,8.1,5.5,Good,Always,True,False,True,0.6,Normal,Rarely,False,False,False,Low,0,3-6h,elden ring,489212.0
GD0103,19,Female,Student,8,7.1,MMO,elder scrolls online,PC,112.86,Good,2.66,1.0,6.0,4,5.3,5.0,Poor,Rarely,False,True,True,0.1,Irritable,Sometimes,True,True,False,High,2,6-9h,,N/A
GD0104,19,Female,Student,3,8.0,RPG,elden ring,PC,26.81,Poor,2.53,6.0,2.6,4,6.6,3.4,Very Poor,Never,True,True,True,0.0,Restless,Often,True,True,False,High,2,6-9h,elden ring,1245620.0
GD0104,19,Female,Student,3,8.0,RPG,elden ring,PC,26.81,Poor,2.53,6.0,2.6,4,6.6,3.4,Very Poor,Never,True,True,True,0.0,Restless,Often,True,True,False,High,2,6-9h,elden ring,489212.0
GD0105,21,Female,Student,1,4.8,Battle Royale,warzone,Mobile,48.19,Below Average,1.08,5.0,10.9,2,6.1,6.6,Fair,Often,False,False,False,3.6,Excited,Rarely,False,False,False,Low,0,3-6h,warzone,712230.0
GD0105,21,Female,Student,1,4.8,Battle Royale,warzone,Mobile,48.19,Below Average,1.08,5.0,10.9,2,6.1,6.6,Fair,Often,False,False,False,3.6,Excited,Rarely,False,False,False,Low,0,3-6h,warzone,2298160.0
GD0106,17,Female,Student,7,9.8,Battle Royale,warzone,PC,114.88,Poor,3.66,,3.4,7,6.8,5.0,Very Poor,Always,False,False,False,5.2,Anxious,Daily,True,True,False,Severe,2,9-12h,warzone,712230.0
GD0106,17,Female,Student,7,9.8,Battle Royale,warzone,PC,114.88,Poor,3.66,,3.4,7,6.8,5.0,Very Poor,Always,False,False,False,5.2,Anxious,Daily,True,True,False,Severe,2,9-12h,warzone,2298160.0
GD0107,14,Female,Student,3,2.9,FPS,valorant,Mobile,24.6,Excellent,1.37,,8.7,3,9.4,7.9,Good,Never,False,False,False,0.5,Depressed,Daily,False,False,False,Low,0,0-3h,valorant,682668.0
GD0107,14,Female,Student,3,2.9,FPS,valorant,Mobile,24.6,Excellent,1.37,,8.7,3,9.4,7.9,Good,Never,False,False,False,0.5,Depressed,Daily,False,False,False,Low,0,0-3h,valorant,682740.0
GD0108,19,Female,Student,9,6.8,Battle Royale,pubg,Multi-platform,127.0,Failing,2.96,7.0,4.7,4,6.4,3.7,Poor,Never,True,True,True,1.9,Angry,Rarely,True,False,False,Moderate,1,6-9h,,N/A
GD0109,19,Male,Student,8,4.6,Battle Royale,fortnite,Console,85.23,Excellent,2.21,4.0,11.3,2,6.8,5.3,Fair,Sometimes,False,False,False,0.2,Irritable,Daily,False,False,False,Low,0,3-6h,fortnite,18141.0
GD0109,19,Male,Student,8,4.6,Battle Royale,fortnite,Console,85.23,Excellent,2.21,4.0,11.3,2,6.8,5.3,Fair,Sometimes,False,False,False,0.2,Irritable,Daily,False,False,False,Low,0,3-6h,fortnite,417808.0
GD0109,19,Male,Student,8,4.6,Battle Royale,fortnite,Console,85.23,Excellent,2.21,4.0,11.3,2,6.8,5.3,Fair,Sometimes,False,False,False,0.2,Irritable,Daily,False,False,False,Low,0,3-6h,fortnite,18167.0
GD0109,19,Male,Student,8,4.6,Battle Royale,fortnite,Console,85.23,Excellent,2.21,4.0,11.3,2,6.8,5.3,Fair,Sometimes,False,False,False,0.2,Irritable,Daily,False,False,False,Low,0,3-6h,fortnite,18204.0
GD0110,26,Male,Professional,15,12.0,RPG,cyberpunk 2077,PC,326.96,Failing,,2.0,2.5,9,5.2,4.4,Poor,Never,True,True,True,1.8,Irritable,Sometimes,True,False,True,Severe,2,9-12h,cyberpunk 2077,1091500.0
GD0110,26,Male,Professional,15,12.0,RPG,cyberpunk 2077,PC,326.96,Failing,,2.0,2.5,9,5.2,4.4,Poor,Never,True,True,True,1.8,Irritable,Sometimes,True,False,True,Severe,2,9-12h,cyberpunk 2077,487113.0
GD0110,26,Male,Professional,15,12.0,RPG,cyberpunk 2077,PC,326.96,Failing,,2.0,2.5,9,5.2,4.4,Poor,Never,True,True,True,1.8,Irritable,Sometimes,True,False,True,Severe,2,9-12h,cyberpunk 2077,421702.0
GD0110,26,Male,Professional,15,12.0,RPG,cyberpunk 2077,PC,326.96,Failing,,2.0,2.5,9,5.2,4.4,Poor,Never,True,True,True,1.8,Irritable,Sometimes,True,False,True,Severe,2,9-12h,cyberpunk 2077,421362.0
GD0111,16,Female,Student,3,5.4,Battle Royale,fortnite,PC,147.65,Below Average,2.85,,11.0,3,7.9,6.7,Good,Rarely,True,False,True,0.4,Normal,Rarely,False,False,False,Low,0,3-6h,fortnite,18141.0
GD0111,16,Female,Student,3,5.4,Battle Royale,fortnite,PC,147.65,Below Average,2.85,,11.0,3,7.9,6.7,Good,Rarely,True,False,True,0.4,Normal,Rarely,False,False,False,Low,0,3-6h,fortnite,417808.0
GD0111,16,Female,Student,3,5.4,Battle Royale,fortnite,PC,147.65,Below Average,2.85,,11.0,3,7.9,6.7,Good,Rarely,True,False,True,0.4,Normal,Rarely,False,False,False,Low,0,3-6h,fortnite,18167.0
GD0111,16,Female,Student,3,5.4,Battle Royale,fortnite,PC,147.65,Below Average,2.85,,11.0,3,7.9,6.7,Good,Rarely,True,False,True,0.4,Normal,Rarely,False,False,False,Low,0,3-6h,fortnite,18204.0
GD0112,31,Female,Professional,20,5.5,MOBA,league of legends,PC,126.15,Good,,8.0,10.2,4,6.4,6.8,Fair,Rarely,True,True,True,3.3,Normal,Never,False,True,False,Moderate,1,3-6h,,N/A
GD0113,16,Male,Student,5,3.6,Strategy,age of empires,Multi-platform,40.4,Below Average,3.82,,9.6,1,9.9,6.9,Fair,Often,False,False,False,0.2,Irritable,Often,False,False,False,Low,0,3-6h,,N/A
GD0114,20,Female,Student,5,9.2,Mobile Games,genshin impact,Multi-platform,177.45,Below Average,2.98,6.0,3.6,6,7.0,5.8,Very Poor,Often,True,True,True,0.3,Withdrawn,Daily,True,False,False,High,1,6-9h,genshin impact,410617.0
GD0114,20,Female,Student,5,9.2,Mobile Games,genshin impact,Multi-platform,177.45,Below Average,2.98,6.0,3.6,6,7.0,5.8,Very Poor,Often,True,True,True,0.3,Withdrawn,Daily,True,False,False,High,1,6-9h,genshin impact,437991.0
GD0114,20,Female,Student,5,9.2,Mobile Games,genshin impact,Multi-platform,177.45,Below Average,2.98,6.0,3.6,6,7.0,5.8,Very Poor,Often,True,True,True,0.3,Withdrawn,Daily,True,False,False,High,1,6-9h,genshin impact,410618.0
GD0114,20,Female,Student,5,9.2,Mobile Games,genshin impact,Multi-platform,177.45,Below Average,2.98,6.0,3.6,6,7.0,5.8,Very Poor,Often,True,True,True,0.3,Withdrawn,Daily,True,False,False,High,1,6-9h,genshin impact,748280.0
GD0115,23,Male,Professional,5,3.2,Mobile Games,genshin impact,Console,49.01,Excellent,,9.0,11.7,3,10.0,8.4,Fair,Rarely,False,False,False,0.3,Normal,Daily,False,False,False,Low,0,0-3h,genshin impact,410617.0
GD0115,23,Male,Professional,5,3.2,Mobile Games,genshin impact,Console,49.01,Excellent,,9.0,11.7,3,10.0,8.4,Fair,Rarely,False,False,False,0.3,Normal,Daily,False,False,False,Low,0,0-3h,genshin impact,437991.0
GD0115,23,Male,Professional,5,3.2,Mobile Games,genshin impact,Console,49.01,Excellent,,9.0,11.7,3,10.0,8.4,Fair,Rarely,False,False,False,0.3,Normal,Daily,False,False,False,Low,0,0-3h,genshin impact,410618.0
GD0115,23,Male,Professional,5,3.2,Mobile Games,genshin impact,Console,49.01,Excellent,,9.0,11.7,3,10.0,8.4,Fair,Rarely,False,False,False,0.3,Normal,Daily,False,False,False,Low,0,0-3h,genshin impact,748280.0
GD0116,22,Female,Student,8,8.4,MMO,world of warcraft,Mobile,82.28,Failing,2.57,3.0,3.4,6,5.6,4.2,Very Poor,Always,True,False,True,1.3,Irritable,Never,False,True,True,High,2,6-9h,,N/A
GD0117,15,Male,Student,3,13.0,Battle Royale,apex legends,Multi-platform,224.87,Below Average,2.6,,0.9,9,4.0,5.4,Very Poor,Sometimes,False,True,True,3.4,Depressed,Sometimes,False,True,True,Severe,2,12h+,apex legends,176538.0
GD0117,15,Male,Student,3,13.0,Battle Royale,apex legends,Multi-platform,224.87,Below Average,2.6,,0.9,9,4.0,5.4,Very Poor,Sometimes,False,True,True,3.4,Depressed,Sometimes,False,True,True,Severe,2,12h+,apex legends,495480.0
GD0117,15,Male,Student,3,13.0,Battle Royale,apex legends,Multi-platform,224.87,Below Average,2.6,,0.9,9,4.0,5.4,Very Poor,Sometimes,False,True,True,3.4,Depressed,Sometimes,False,True,True,Severe,2,12h+,apex legends,176537.0
GD0118,15,Male,Student,1,5.7,RPG,skyrim,Console,61.16,Below Average,1.32,,9.1,4,7.7,5.5,Poor,Never,True,True,True,3.0,Anxious,Daily,False,True,False,Moderate,1,3-6h,skyrim,2435.0
GD0119,16,Other,Student,1,0.9,MMO,world of warcraft,Mobile,35.37,Good,1.75,,15.2,1,10.8,8.0,Fair,Sometimes,False,False,False,0.4,Withdrawn,Sometimes,False,False,False,Low,0,0-3h,,N/A
GD0120,19,Male,Student,1,4.8,Mobile Games,clash of clans,Console,29.59,Average,2.86,6.0,9.9,4,6.9,6.3,Poor,Sometimes,True,False,True,3.0,Normal,Often,False,False,False,Low,0,3-6h,,N/A
GD0121,23,Male,Professional,1,11.8,Battle Royale,fortnite,PC,391.88,Poor,,6.0,2.5,8,5.4,3.8,Very Poor,Often,True,True,True,6.1,Euphoric,Sometimes,True,False,False,High,1,9-12h,fortnite,18141.0
GD0121,23,Male,Professional,1,11.8,Battle Royale,fortnite,PC,391.88,Poor,,6.0,2.5,8,5.4,3.8,Very Poor,Often,True,True,True,6.1,Euphoric,Sometimes,True,False,False,High,1,9-12h,fortnite,417808.0
GD0121,23,Male,Professional,1,11.8,Battle Royale,fortnite,PC,391.88,Poor,,6.0,2.5,8,5.4,3.8,Very Poor,Often,True,True,True,6.1,Euphoric,Sometimes,True,False,False,High,1,9-12h,fortnite,18167.0
GD0121,23,Male,Professional,1,11.8,Battle Royale,fortnite,PC,391.88,Poor,,6.0,2.5,8,5.4,3.8,Very Poor,Often,True,True,True,6.1,Euphoric,Sometimes,True,False,False,High,1,9-12h,fortnite,18204.0
GD0122,17,Male,Student,7,6.0,FPS,overwatch,Mobile,147.47,Excellent,3.71,,10.4,5,7.6,6.7,Poor,Sometimes,True,True,True,2.2,Angry,Often,False,True,False,Moderate,1,3-6h,,N/A
GD0123,18,Male,Student,1,2.6,MOBA,mobile legends,Multi-platform,37.3,Good,1.1,,12.6,2,7.8,7.3,Fair,Often,False,False,False,0.9,Normal,Never,False,False,False,Low,0,0-3h,,N/A
GD0124,14,Female,Student,2,7.7,RPG,skyrim,Multi-platform,25.58,Poor,1.96,,8.1,5,6.5,5.6,Poor,Never,True,True,True,3.8,Restless,Never,True,True,False,High,2,6-9h,skyrim,2435.0
GD0125,20,Female,Student,5,10.0,MMO,final fantasy xiv online,Console,358.72,Poor,2.19,4.0,2.0,6,3.6,5.5,Good,Always,False,False,False,4.4,Withdrawn,Sometimes,True,False,True,Severe,2,9-12h,final fantasy xiv online,39210.0
GD0126,19,Male,Student,9,5.0,Mobile Games,clash of clans,Multi-platform,143.86,Good,1.11,10.0,11.8,3,8.9,6.7,Poor,Always,True,False,True,1.5,Normal,Sometimes,False,False,False,Low,0,3-6h,,N/A
GD0127,22,Male,Student,1,5.6,Battle Royale,warzone,Console,44.63,Below Average,1.69,4.0,5.7,5,8.3,5.1,Poor,Rarely,False,False,False,4.4,Anxious,Daily,False,False,False,Low,0,3-6h,warzone,712230.0
GD0127,22,Male,Student,1,5.6,Battle Royale,warzone,Console,44.63,Below Average,1.69,4.0,5.7,5,8.3,5.1,Poor,Rarely,False,False,False,4.4,Anxious,Daily,False,False,False,Low,0,3-6h,warzone,2298160.0
GD0128,19,Female,Student,6,4.3,MMO,world of warcraft,Console,48.0,Average,3.31,8.0,13.0,2,9.6,6.7,Very Poor,Sometimes,False,False,False,1.5,Normal,Never,False,False,False,Low,0,3-6h,,N/A
GD0129,35,Male,Professional,15,3.1,MOBA,league of legends,Console,27.92,Below Average,,9.0,8.7,3,7.8,7.6,Good,Always,False,False,False,1.8,Excited,Daily,False,False,False,Low,0,0-3h,,N/A
GD0130,18,Female,Student,3,3.6,Mobile Games,clash of clans,Console,13.53,Below Average,1.74,,8.7,2,6.0,6.3,Fair,Never,False,False,False,0.7,Depressed,Often,False,False,False,Low,0,3-6h,,N/A
GD0131,20,Female,Student,10,6.9,RPG,cyberpunk 2077,Multi-platform,22.1,Good,3.11,10.0,6.5,4,6.9,4.9,Good,Often,True,True,True,1.0,Anxious,Daily,False,False,False,Low,0,6-9h,cyberpunk 2077,1091500.0
GD0131,20,Female,Student,10,6.9,RPG,cyberpunk 2077,Multi-platform,22.1,Good,3.11,10.0,6.5,4,6.9,4.9,Good,Often,True,True,True,1.0,Anxious,Daily,False,False,False,Low,0,6-9h,cyberpunk 2077,487113.0
GD0131,20,Female,Student,10,6.9,RPG,cyberpunk 2077,Multi-platform,22.1,Good,3.11,10.0,6.5,4,6.9,4.9,Good,Often,True,True,True,1.0,Anxious,Daily,False,False,False,Low,0,6-9h,cyberpunk 2077,421702.0
GD0131,20,Female,Student,10,6.9,RPG,cyberpunk 2077,Multi-platform,22.1,Good,3.11,10.0,6.5,4,6.9,4.9,Good,Often,True,True,True,1.0,Anxious,Daily,False,False,False,Low,0,6-9h,cyberpunk 2077,421362.0
GD0132,16,Male,Student,4,5.2,Mobile Games,clash of clans,PC,20.36,Average,1.03,,6.7,2,9.1,5.7,Fair,Sometimes,True,False,True,0.4,Anxious,Never,False,False,False,Low,0,3-6h,,N/A
GD0133,13,Male,Student,1,4.0,Battle Royale,pubg,Console,27.46,Average,1.42,,12.1,2,6.4,5.1,Poor,Always,False,False,False,0.4,Anxious,Daily,False,False,False,Low,0,3-6h,,N/A
GD0134,26,Male,Professional,1,8.3,RPG,elden ring,Multi-platform,49.13,Average,,4.0,3.5,5,7.6,5.4,Poor,Often,True,False,True,4.4,Withdrawn,Never,False,True,True,High,2,6-9h,elden ring,1245620.0
GD0134,26,Male,Professional,1,8.3,RPG,elden ring,Multi-platform,49.13,Average,,4.0,3.5,5,7.6,5.4,Poor,Often,True,False,True,4.4,Withdrawn,Never,False,True,True,High,2,6-9h,elden ring,489212.0
GD0135,16,Female,Student,4,3.6,Strategy,sid meier's civilization vi,Mobile,20.78,Good,4.0,,10.2,3,9.8,5.5,Very Poor,Always,False,False,False,0.6,Euphoric,Daily,False,False,False,Low,0,3-6h,sid meier's civilization vi,335483.0
GD0135,16,Female,Student,4,3.6,Strategy,sid meier's civilization vi,Mobile,20.78,Good,4.0,,10.2,3,9.8,5.5,Very Poor,Always,False,False,False,0.6,Euphoric,Daily,False,False,False,Low,0,3-6h,sid meier's civilization vi,335482.0
GD0135,16,Female,Student,4,3.6,Strategy,sid meier's civilization vi,Mobile,20.78,Good,4.0,,10.2,3,9.8,5.5,Very Poor,Always,False,False,False,0.6,Euphoric,Daily,False,False,False,Low,0,3-6h,sid meier's civilization vi,336792.0
GD0136,24,Male,Professional,11,7.9,MMO,final fantasy xiv online,Console,30.7,Average,,2.0,5.0,5,5.3,4.6,Good,Often,True,True,True,0.9,Withdrawn,Rarely,True,True,False,High,2,6-9h,final fantasy xiv online,39210.0
GD0137,19,Male,Student,9,8.0,RPG,cyberpunk 2077,Console,104.41,Below Average,2.1,4.0,6.4,7,4.1,3.4,Poor,Often,True,False,True,1.4,Restless,Often,True,True,True,Severe,3,6-9h,cyberpunk 2077,1091500.0
GD0137,19,Male,Student,9,8.0,RPG,cyberpunk 2077,Console,104.41,Below Average,2.1,4.0,6.4,7,4.1,3.4,Poor,Often,True,False,True,1.4,Restless,Often,True,True,True,Severe,3,6-9h,cyberpunk 2077,487113.0
GD0137,19,Male,Student,9,8.0,RPG,cyberpunk 2077,Console,104.41,Below Average,2.1,4.0,6.4,7,4.1,3.4,Poor,Often,True,False,True,1.4,Restless,Often,True,True,True,Severe,3,6-9h,cyberpunk 2077,421702.0
