record_id,age,gender,occupation,years_gaming,daily_gaming_hours,genre,primary_game,gaming_platform,monthly_spend,academic_performance,gpa,work_productivity,face_to_face_social_hours_weekly,social_isolation,exercise_hours_weekly,sleep_hours,sleep_quality,sleep_disruption,eye_strain,back_neck_pain,physical_pain,weight_change_kg,mood_state,mood_swings,withdrawal_symptoms,loss_of_other_interests,continued_despite_problems,gaming_addiction_risk_level,addiction_severity,hours_bin,mapped_genre
GD0367,22,Female,Student,1,3.9,Fps,CS:GO,Mobile,7.34,Average,2.05,1.0,7.5,1,7.6,6.7,Poor,Sometimes,False,False,False,1.1,Anxious,Sometimes,False,False,False,Low,0,3-6h,Action
GD0368,14,Female,Student,2,9.4,Moba,Dota 2,Multi-platform,497.21,Failing,3.48,,4.8,5,6.2,4.0,Poor,Often,True,True,True,3.3,Angry,Rarely,True,True,False,Severe,2,9-12h,Strategy
GD0369,19,Male,Student,5,4.7,Rpg,Skyrim,Pc,123.43,Average,2.5,3.0,8.7,2,8.1,6.3,Good,Never,True,False,True,0.1,Restless,Sometimes,False,False,False,Low,0,3-6h,Role-playing
GD0370,21,Female,Student,2,8.4,Battle royale,PUBG,Mobile,21.6,Excellent,3.34,9.0,6.3,4,7.5,4.8,Poor,Rarely,True,False,True,3.1,Depressed,Often,True,False,False,Moderate,1,6-9h,Action
GD0371,20,Female,Student,2,2.1,Strategy,StarCraft II,Pc,5.6,Good,1.85,8.0,13.0,1,9.3,8.5,Good,Never,False,False,False,0.4,Excited,Daily,False,False,False,Low,0,0-3h,Strategy
GD0372,18,Female,Student,3,4.1,Battle royale,PUBG,Pc,9.84,Poor,3.98,,12.5,3,9.6,6.6,Poor,Often,False,False,False,1.0,Depressed,Often,False,False,False,Low,0,3-6h,Action
GD0373,21,Male,Student,1,10.9,Moba,Mobile Legends,Multi-platform,259.23,Poor,3.19,4.0,1.6,7,5.2,4.2,Poor,Rarely,True,True,True,4.3,Normal,Sometimes,True,False,True,Severe,2,9-12h,Strategy
GD0374,21,Female,Student,1,6.8,Battle royale,Fortnite,Console,113.4,Poor,1.49,8.0,5.7,5,4.7,3.6,Fair,Sometimes,True,False,True,0.9,Euphoric,Rarely,True,True,False,High,2,6-9h,Action
GD0375,15,Male,Student,5,2.9,Strategy,StarCraft II,Mobile,34.24,Good,3.68,,13.3,2,9.0,8.5,Fair,Never,False,False,False,0.6,Excited,Never,False,False,False,Low,0,0-3h,Strategy
GD0376,23,Male,Professional,2,7.4,Mobile games,Candy Crush,Mobile,65.5,Below Average,,8.0,6.5,2,5.9,4.3,Insomnia,Often,False,True,True,3.7,Anxious,Rarely,True,False,False,Moderate,1,6-9h,Casual
GD0377,22,Male,Student,2,6.4,Mobile games,Genshin Impact,Console,138.19,Excellent,3.49,2.0,5.3,3,7.2,6.5,Good,Often,False,True,True,0.1,Restless,Rarely,False,True,False,Moderate,1,6-9h,Casual
GD0378,18,Male,Student,4,6.4,Rpg,Elden Ring,Pc,122.38,Average,2.09,,7.5,3,8.1,6.0,Poor,Always,False,False,False,2.1,Euphoric,Often,False,False,False,Low,0,6-9h,Role-playing
GD0379,19,Female,Student,4,5.9,Rpg,Skyrim,Mobile,89.49,Average,3.28,10.0,10.2,3,8.8,6.3,Fair,Rarely,False,True,True,0.5,Normal,Daily,False,False,False,Low,0,3-6h,Role-playing
GD0380,18,Male,Student,8,6.5,Strategy,StarCraft II,Mobile,117.74,Failing,3.7,,8.7,3,8.0,4.6,Poor,Always,True,False,True,3.3,Angry,Sometimes,False,True,False,Moderate,1,6-9h,Strategy
GD0381,17,Male,Student,4,5.2,Fps,CS:GO,Multi-platform,115.04,Excellent,2.22,,9.1,2,7.8,6.4,Fair,Often,True,False,True,0.9,Angry,Sometimes,False,False,False,Low,0,3-6h,Action
GD0382,17,Female,Student,6,8.9,Battle royale,Warzone,Mobile,206.91,Below Average,2.43,,4.6,5,4.7,5.2,Insomnia,Always,True,False,True,0.9,Irritable,Daily,True,True,True,Severe,3,6-9h,Action
GD0383,18,Male,Student,6,7.1,Strategy,Age of Empires,Mobile,70.71,Below Average,3.79,,7.2,5,8.1,4.3,Poor,Often,True,True,True,0.7,Irritable,Daily,True,False,False,Moderate,1,6-9h,Strategy
GD0384,21,Female,Student,6,6.1,Mobile games,PUBG Mobile,Pc,143.21,Good,2.35,8.0,10.7,4,8.2,5.6,Poor,Always,False,True,True,0.9,Normal,Daily,False,True,False,Moderate,1,3-6h,Casual
GD0385,18,Male,Student,6,4.5,Mmo,World of Warcraft,Pc,2.07,Average,2.29,,11.2,1,9.5,5.0,Fair,Always,False,False,False,3.4,Restless,Often,False,False,False,Low,0,3-6h,Role-playing
GD0386,19,Female,Student,7,6.6,Mobile games,Clash of Clans,Console,68.84,Failing,3.2,6.0,7.8,5,8.1,4.0,Poor,Never,False,True,True,1.0,Normal,Daily,True,True,False,High,2,6-9h,Casual
GD0387,19,Female,Student,3,6.8,Battle royale,Apex Legends,Mobile,20.72,Failing,1.87,7.0,7.6,4,5.2,5.0,Very Poor,Rarely,False,True,True,1.1,Angry,Rarely,True,True,False,High,2,6-9h,Action
GD0388,18,Male,Student,5,5.2,Moba,Dota 2,Mobile,67.5,Good,3.09,,11.4,4,7.6,5.7,Fair,Never,False,False,False,0.0,Irritable,Sometimes,False,False,False,Low,0,3-6h,Strategy
GD0389,19,Female,Student,9,5.2,Moba,Dota 2,Console,148.41,Failing,1.45,6.0,10.8,2,6.9,5.1,Very Poor,Often,True,False,True,1.7,Normal,Sometimes,False,False,False,Low,0,3-6h,Strategy
GD0390,22,Female,Student,8,3.8,Fps,CS:GO,Console,48.79,Below Average,3.83,4.0,10.6,1,6.7,6.0,Fair,Sometimes,False,False,False,1.0,Angry,Rarely,False,False,False,Low,0,3-6h,Action
GD0391,14,Female,Student,4,5.8,Strategy,StarCraft II,Pc,86.15,Average,2.4,,9.4,5,8.5,5.9,Poor,Often,False,True,True,2.7,Restless,Sometimes,False,False,False,Low,0,3-6h,Strategy
GD0392,26,Male,Professional,16,7.4,Moba,Mobile Legends,Mobile,61.67,Below Average,,7.0,8.5,3,8.4,4.1,Poor,Sometimes,True,True,True,1.8,Euphoric,Daily,True,True,False,High,2,6-9h,Strategy
GD0393,19,Male,Student,8,9.3,Fps,Overwatch,Multi-platform,232.19,Poor,1.42,8.0,2.4,5,7.2,3.0,Poor,Always,True,True,True,4.5,Depressed,Sometimes,False,False,False,Moderate,0,9-12h,Action
GD0394,19,Female,Student,7,5.9,Battle royale,PUBG,Multi-platform,120.38,Below Average,2.47,7.0,6.5,5,5.3,6.4,Fair,Rarely,True,False,True,0.9,Restless,Often,False,True,False,Moderate,1,3-6h,Action
GD0395,26,Female,Professional,13,13.9,Mobile games,Clash of Clans,Console,247.18,Poor,,5.0,0.0,10,4.9,4.5,Poor,Often,True,False,True,2.9,Irritable,Sometimes,True,True,False,Severe,2,12h+,Casual
GD0396,19,Male,Student,5,5.8,Mobile games,Genshin Impact,Mobile,96.56,Average,2.61,5.0,5.0,4,6.5,5.7,Fair,Always,True,True,True,0.5,Anxious,Sometimes,False,True,False,Moderate,1,3-6h,Casual
GD0397,13,Male,Student,2,6.4,Mmo,World of Warcraft,Multi-platform,65.67,Average,3.75,,5.1,4,5.3,5.5,Good,Sometimes,False,True,True,0.3,Irritable,Often,False,True,False,Moderate,1,6-9h,Role-playing
GD0398,21,Male,Student,10,12.6,Strategy,StarCraft II,Mobile,242.51,Below Average,3.67,1.0,0.0,9,4.1,5.7,Very Poor,Rarely,True,True,True,1.9,Anxious,Rarely,True,False,False,High,1,12h+,Strategy
GD0399,23,Male,Professional,3,8.9,Strategy,StarCraft II,Multi-platform,277.78,Poor,,1.0,6.7,5,6.7,3.5,Poor,Always,False,True,True,0.0,Anxious,Never,False,False,True,High,1,6-9h,Strategy
GD0400,26,Female,Professional,10,8.2,Strategy,Civilization VI,Console,44.07,Average,,1.0,5.5,5,5.2,3.9,Poor,Often,False,True,True,2.9,Normal,Rarely,True,False,False,Moderate,1,6-9h,Strategy
GD0401,20,Male,Student,2,7.7,Moba,League of Legends,Mobile,65.22,Failing,2.46,7.0,3.0,3,4.9,4.7,Very Poor,Always,True,False,True,2.5,Restless,Often,False,True,True,High,2,6-9h,Strategy
GD0402,21,Female,Student,10,1.2,Moba,Dota 2,Mobile,41.12,Excellent,3.52,5.0,15.2,1,11.2,7.2,Good,Never,False,False,False,0.3,Normal,Rarely,False,False,False,Low,0,0-3h,Strategy
GD0403,19,Male,Student,6,4.6,Strategy,Civilization VI,Console,18.38,Good,2.32,9.0,7.6,3,6.3,5.9,Fair,Always,True,False,True,2.4,Euphoric,Never,False,False,False,Low,0,3-6h,Strategy
GD0404,23,Male,Professional,7,6.4,Mmo,World of Warcraft,Pc,22.81,Poor,,4.0,7.9,3,5.5,6.7,Poor,Sometimes,True,True,True,2.7,Irritable,Sometimes,False,False,False,Low,0,6-9h,Role-playing
GD0405,15,Male,Student,5,10.0,Battle royale,Fortnite,Pc,226.85,Average,1.3,,5.9,5,5.7,3.8,Very Poor,Often,True,True,True,3.2,Anxious,Rarely,True,True,False,Severe,2,9-12h,Action
GD0406,20,Male,Student,4,13.3,Mmo,Final Fantasy XIV,Console,434.02,Poor,1.11,2.0,0.6,8,3.8,5.0,Poor,Never,True,True,True,2.8,Irritable,Daily,True,False,False,High,1,12h+,Role-playing
GD0407,18,Male,Student,8,10.4,Rpg,Elden Ring,Mobile,246.69,Below Average,3.15,,0.1,8,6.0,4.7,Very Poor,Often,True,True,True,0.3,Anxious,Never,True,False,True,Severe,2,9-12h,Role-playing
GD0408,31,Female,Professional,5,3.6,Moba,League of Legends,Mobile,23.15,Average,,2.0,12.4,1,8.2,6.3,Good,Rarely,False,False,False,0.3,Depressed,Never,False,False,False,Low,0,3-6h,Strategy
GD0409,17,Female,Student,6,1.6,Battle royale,PUBG,Console,7.58,Excellent,1.48,,11.9,1,7.1,8.3,Good,Rarely,False,False,False,0.1,Anxious,Daily,False,False,False,Low,0,0-3h,Action
GD0410,35,Female,Professional,15,3.1,Battle royale,Warzone,Mobile,45.22,Average,,8.0,9.1,2,7.1,7.1,Fair,Sometimes,False,False,False,1.1,Excited,Rarely,False,False,False,Low,0,0-3h,Action
GD0411,22,Female,Student,8,6.0,Rpg,Cyberpunk 2077,Console,109.8,Poor,2.99,9.0,5.5,3,6.1,6.4,Poor,Rarely,True,False,True,2.5,Normal,Sometimes,False,True,False,Moderate,1,3-6h,Role-playing
GD0412,25,Female,Professional,7,10.3,Battle royale,Apex Legends,Console,348.04,Average,,3.0,5.8,6,3.5,4.8,Poor,Never,False,True,True,0.7,Euphoric,Never,True,True,True,Severe,3,9-12h,Action
GD0413,16,Male,Student,4,4.8,Fps,Call of Duty,Pc,101.85,Below Average,2.17,,11.4,5,6.5,6.8,Fair,Sometimes,False,False,False,2.0,Normal,Daily,False,False,False,Low,0,3-6h,Action
GD0414,19,Female,Student,5,4.6,Fps,CS:GO,Pc,83.38,Average,2.46,1.0,9.5,5,8.5,6.5,Good,Never,True,False,True,1.8,Anxious,Often,False,False,False,Low,0,3-6h,Action
GD0415,18,Female,Student,5,7.3,Mobile games,Clash of Clans,Mobile,31.02,Good,2.13,,7.4,4,6.6,5.8,Poor,Always,False,True,True,3.6,Anxious,Rarely,False,True,False,Moderate,1,6-9h,Casual
GD0416,17,Male,Student,2,7.5,Fps,Valorant,Pc,135.83,Poor,1.24,,6.7,2,6.9,5.0,Poor,Rarely,True,False,True,1.1,Restless,Rarely,False,True,False,Moderate,1,6-9h,Action
GD0417,17,Male,Student,3,6.2,Moba,League of Legends,Multi-platform,145.5,Below Average,1.68,,9.0,4,7.6,5.5,Good,Never,False,True,True,1.7,Depressed,Never,False,False,False,Low,0,3-6h,Strategy
GD0418,16,Male,Student,1,8.3,Moba,Dota 2,Console,14.14,Poor,2.24,,8.0,4,6.9,5.5,Poor,Sometimes,True,True,True,2.0,Anxious,Often,False,True,True,High,2,6-9h,Strategy
GD0419,31,Female,Professional,1,7.7,Rpg,Elden Ring,Multi-platform,38.14,Below Average,,8.0,3.2,5,6.4,3.4,Poor,Rarely,True,False,True,2.8,Anxious,Sometimes,True,True,True,Severe,3,6-9h,Role-playing
GD0420,16,Male,Student,5,4.0,Mmo,World of Warcraft,Multi-platform,37.75,Excellent,2.79,,10.0,3,6.5,6.4,Good,Never,False,False,False,1.7,Euphoric,Often,False,False,False,Low,0,3-6h,Role-playing
GD0421,19,Male,Student,5,1.3,Strategy,Age of Empires,Pc,18.98,Excellent,2.8,2.0,15.9,1,9.4,8.2,Fair,Never,False,False,False,0.1,Withdrawn,Often,False,False,False,Low,0,0-3h,Strategy
GD0422,23,Male,Professional,9,8.6,Mobile games,PUBG Mobile,Multi-platform,96.61,Average,,5.0,3.4,5,7.2,5.7,Poor,Never,True,False,True,4.9,Angry,Never,True,False,True,Severe,2,6-9h,Casual
GD0423,21,Other,Student,2,5.2,Mmo,World of Warcraft,Mobile,144.76,Below Average,1.46,6.0,8.7,3,7.0,6.9,Fair,Always,True,False,True,0.3,Restless,Never,False,False,False,Low,0,3-6h,Role-playing
GD0424,16,Female,Student,1,4.7,Moba,Mobile Legends,Multi-platform,36.45,Poor,1.93,,10.1,3,9.3,5.7,Fair,Rarely,True,False,True,0.9,Irritable,Rarely,False,False,False,Low,0,3-6h,Strategy
GD0425,20,Male,Student,2,7.3,Mmo,Elder Scrolls Online,Multi-platform,30.38,Poor,3.71,6.0,4.9,4,5.5,3.1,Very Poor,Sometimes,True,False,True,0.7,Irritable,Daily,False,True,False,Moderate,1,6-9h,Role-playing
GD0426,17,Female,Student,1,10.2,Moba,League of Legends,Mobile,263.64,Poor,3.91,,2.3,5,3.6,5.3,Good,Sometimes,False,False,False,3.0,Restless,Rarely,False,True,True,Severe,2,9-12h,Strategy
GD0427,29,Male,Professional,8,4.2,Fps,Call of Duty,Console,28.17,Good,,3.0,7.5,1,8.6,6.6,Good,Often,False,False,False,0.7,Depressed,Never,False,False,False,Low,0,3-6h,Action
GD0428,22,Male,Student,12,2.5,Moba,League of Legends,Pc,40.43,Excellent,1.17,1.0,12.8,3,10.4,7.4,Good,Never,False,False,False,2.0,Euphoric,Often,False,False,False,Low,0,0-3h,Strategy
GD0429,26,Female,Professional,8,5.1,Mmo,World of Warcraft,Mobile,33.99,Average,,6.0,7.1,2,6.9,5.9,Very Poor,Always,True,False,True,0.4,Normal,Daily,False,False,False,Low,0,3-6h,Role-playing
GD0430,29,Male,Professional,16,6.0,Mobile games,Genshin Impact,Pc,109.61,Below Average,,1.0,5.8,1,6.0,6.5,Good,Never,True,False,True,0.5,Euphoric,Often,False,False,False,Low,0,3-6h,Casual
GD0431,22,Male,Student,5,5.0,Mobile games,Genshin Impact,Console,89.73,Average,3.16,4.0,9.0,4,6.0,5.8,Fair,Never,False,False,False,0.1,Restless,Rarely,False,False,False,Low,0,3-6h,Casual
GD0432,20,Female,Student,7,3.9,Mobile games,Candy Crush,Console,49.48,Average,3.17,7.0,10.8,2,7.4,5.3,Good,Rarely,False,False,False,0.4,Depressed,Often,False,False,False,Low,0,3-6h,Casual
GD0433,20,Male,Student,6,4.5,Fps,CS:GO,Pc,135.01,Excellent,3.73,9.0,6.3,5,7.2,5.8,Fair,Often,True,False,True,0.8,Normal,Daily,False,False,False,Low,0,3-6h,Action
GD0434,18,Male,Student,6,3.8,Mobile games,Clash of Clans,Mobile,21.62,Average,3.04,,8.0,2,9.9,5.2,Fair,Often,False,False,False,1.1,Restless,Daily,False,False,False,Low,0,3-6h,Casual
GD0435,17,Male,Student,4,7.8,Mobile games,PUBG Mobile,Mobile,147.2,Below Average,2.53,,4.5,6,6.2,5.7,Insomnia,Never,True,True,True,0.9,Normal,Often,True,False,True,High,2,6-9h,Casual
GD0436,20,Male,Student,7,5.3,Fps,Overwatch,Mobile,97.04,Good,3.49,5.0,9.6,3,5.6,6.9,Fair,Never,True,False,True,1.7,Normal,Sometimes,False,False,False,Low,0,3-6h,Action
GD0437,23,Male,Professional,7,4.6,Moba,League of Legends,Multi-platform,74.83,Good,,5.0,9.7,4,9.0,5.4,Fair,Never,True,False,True,6.5,Restless,Never,False,False,False,Low,0,3-6h,Strategy
GD0438,22,Male,Student,2,3.7,Battle royale,PUBG,Pc,13.27,Average,2.31,9.0,12.2,1,7.1,5.3,Good,Always,False,False,False,2.5,Anxious,Sometimes,False,False,False,Low,0,3-6h,Action
GD0439,17,Female,Student,7,3.9,Battle royale,Fortnite,Pc,34.03,Good,1.67,,12.5,2,6.1,6.0,Fair,Never,False,False,False,0.1,Restless,Daily,False,False,False,Low,0,3-6h,Action
GD0440,32,Female,Professional,3,1.0,Fps,CS:GO,Mobile,49.46,Below Average,,9.0,14.3,1,8.0,7.4,Good,Sometimes,False,False,False,0.2,Normal,Daily,False,False,False,Low,0,0-3h,Action
GD0441,18,Female,Student,2,4.6,Strategy,StarCraft II,Multi-platform,100.04,Average,1.05,,6.2,2,8.2,6.9,Fair,Sometimes,False,False,False,0.4,Angry,Never,False,False,False,Low,0,3-6h,Strategy
GD0442,17,Female,Student,5,5.8,Battle royale,PUBG,Pc,87.25,Good,3.6,,7.0,4,6.4,6.4,Fair,Always,True,False,True,3.6,Angry,Often,False,False,False,Low,0,3-6h,Action
GD0443,14,Male,Student,3,11.4,Fps,Call of Duty,Multi-platform,237.13,Failing,2.61,,3.2,6,3.2,4.8,Very Poor,Sometimes,True,True,True,5.3,Euphoric,Daily,False,True,False,High,1,9-12h,Action
GD0444,17,Male,Student,6,2.5,Fps,Overwatch,Mobile,14.02,Excellent,2.61,,9.9,1,8.7,8.4,Fair,Rarely,False,False,False,0.5,Normal,Often,False,False,False,Low,0,0-3h,Action
GD0445,25,Female,Professional,1,5.2,Battle royale,Fortnite,Mobile,54.39,Excellent,,4.0,10.4,3,8.1,6.0,Fair,Always,True,False,True,1.5,Angry,Never,False,False,False,Low,0,3-6h,Action
GD0446,18,Male,Student,6,8.1,Mobile games,Genshin Impact,Multi-platform,67.44,Below Average,3.21,,6.1,4,4.8,4.2,Poor,Always,False,False,False,0.8,Angry,Daily,True,True,False,High,2,6-9h,Casual
GD0447,18,Female,Student,8,1.6,Rpg,Elden Ring,Mobile,9.19,Average,3.63,,13.0,1,9.5,7.0,Good,Often,False,False,False,0.1,Normal,Often,False,False,False,Low,0,0-3h,Role-playing
GD0448,19,Female,Student,5,2.1,Mmo,Elder Scrolls Online,Pc,33.11,Good,1.32,10.0,14.5,2,7.6,8.9,Good,Always,False,False,False,0.1,Normal,Rarely,False,False,False,Low,0,0-3h,Role-playing
GD0449,21,Male,Student,11,9.1,Strategy,Age of Empires,Multi-platform,493.27,Poor,1.88,4.0,7.1,4,3.8,5.3,Very Poor,Never,True,True,True,1.5,Anxious,Daily,False,True,True,Severe,2,6-9h,Strategy
GD0450,20,Female,Student,2,4.1,Moba,Mobile Legends,Pc,38.82,Excellent,2.52,4.0,7.8,2,8.5,6.9,Poor,Always,False,False,False,0.0,Euphoric,Often,False,False,False,Low,0,3-6h,Strategy
GD0451,15,Female,Student,1,9.5,Mmo,Final Fantasy XIV,Multi-platform,229.59,Below Average,3.53,,5.8,5,3.7,3.8,Very Poor,Rarely,True,True,True,1.5,Angry,Rarely,False,True,True,Severe,2,9-12h,Role-playing
GD0452,21,Male,Student,1,5.0,Strategy,Age of Empires,Pc,25.71,Good,1.65,8.0,6.8,3,8.8,6.6,Good,Rarely,False,False,False,1.4,Depressed,Never,False,False,False,Low,0,3-6h,Strategy
GD0453,15,Male,Student,1,3.7,Moba,League of Legends,Pc,19.24,Good,1.51,,10.3,2,7.1,6.6,Very Poor,Rarely,False,False,False,0.2,Restless,Often,False,False,False,Low,0,3-6h,Strategy
GD0454,20,Female,Student,3,6.2,Mobile games,Clash of Clans,Console,47.33,Good,1.95,10.0,7.8,4,8.4,5.3,Poor,Often,True,True,True,1.1,Euphoric,Sometimes,False,True,False,Moderate,1,3-6h,Casual
GD0455,26,Male,Professional,12,5.4,Rpg,Elden Ring,Console,118.39,Average,,2.0,11.4,3,9.1,5.7,Poor,Rarely,False,False,False,0.6,Restless,Often,False,False,False,Low,0,3-6h,Role-playing
GD0456,15,Male,Student,5,6.8,Moba,Dota 2,Pc,25.24,Poor,1.93,,8.5,4,6.3,4.5,Poor,Often,True,False,True,1.4,Irritable,Often,False,False,False,Low,0,6-9h,Strategy
GD0457,20,Male,Student,3,4.1,Strategy,Age of Empires,Multi-platform,39.06,Average,1.04,2.0,9.1,1,7.2,5.3,Fair,Rarely,False,False,False,2.0,Angry,Daily,False,False,False,Low,0,3-6h,Strategy
GD0458,30,Male,Professional,8,5.9,Mobile games,PUBG Mobile,Pc,32.6,Average,,1.0,9.5,4,6.1,5.3,Good,Always,True,False,True,0.3,Irritable,Never,False,False,False,Low,0,3-6h,Casual
GD0459,16,Male,Student,3,8.5,Battle royale,Fortnite,Mobile,97.89,Average,1.52,,7.4,5,5.8,3.3,Poor,Never,True,True,True,0.9,Angry,Sometimes,False,False,True,Moderate,1,6-9h,Action
GD0460,21,Male,Student,8,7.7,Rpg,Elden Ring,Pc,93.4,Below Average,2.28,9.0,3.3,5,4.4,3.3,Very Poor,Often,True,True,True,1.2,Anxious,Often,True,True,False,High,2,6-9h,Role-playing
GD0461,16,Male,Student,4,6.0,Rpg,Elden Ring,Pc,35.94,Average,3.61,,8.7,3,6.0,6.6,Good,Rarely,True,True,True,1.6,Restless,Sometimes,False,False,False,Low,0,3-6h,Role-playing
GD0462,21,Male,Student,2,5.5,Mmo,Final Fantasy XIV,Console,96.1,Poor,1.07,3.0,7.8,3,6.7,5.5,Good,Always,True,False,True,2.4,Restless,Sometimes,False,True,False,Moderate,1,3-6h,Role-playing
GD0463,21,Female,Student,7,6.0,Mmo,World of Warcraft,Mobile,27.43,Good,1.82,1.0,5.0,5,7.3,5.3,Poor,Never,True,False,True,0.9,Angry,Never,False,True,False,Moderate,1,3-6h,Role-playing
GD0464,25,Female,Professional,1,12.5,Moba,Mobile Legends,Mobile,120.1,Failing,,6.0,0.0,10,3.8,3.5,Fair,Never,True,False,True,1.1,Restless,Daily,True,False,False,High,1,12h+,Strategy
GD0465,14,Female,Student,4,11.7,Mmo,Elder Scrolls Online,Multi-platform,339.9,Failing,3.22,,0.0,7,2.5,4.3,Poor,Sometimes,True,True,True,1.5,Depressed,Never,False,True,True,Severe,2,9-12h,Role-playing
GD0466,18,Male,Student,4,5.7,Strategy,StarCraft II,Mobile,30.5,Below Average,1.87,,6.4,4,7.1,6.9,Fair,Always,True,True,True,0.7,Irritable,Sometimes,False,True,False,Moderate,1,3-6h,Strategy
GD0467,17,Female,Student,2,6.0,Moba,Dota 2,Multi-platform,32.23,Average,1.28,,7.4,2,5.5,5.2,Very Poor,Sometimes,True,True,True,1.0,Restless,Daily,False,True,False,Moderate,1,3-6h,Strategy
GD0468,14,Male,Student,4,2.9,Moba,Mobile Legends,Mobile,36.59,Good,3.59,,11.7,1,8.9,8.8,Poor,Sometimes,False,False,False,1.0,Normal,Daily,False,False,False,Low,0,0-3h,Strategy
GD0469,14,Male,Student,3,9.7,Mobile games,Candy Crush,Multi-platform,302.88,Poor,3.53,,2.8,6,5.4,3.6,Very Poor,Rarely,True,True,True,1.4,Irritable,Sometimes,False,False,False,Moderate,0,9-12h,Casual
GD0470,16,Male,Student,6,1.9,Rpg,Elden Ring,Console,28.1,Excellent,3.01,,11.5,1,7.0,7.5,Good,Rarely,False,False,False,0.1,Normal,Sometimes,False,False,False,Low,0,0-3h,Role-playing
GD0471,27,Female,Professional,12,0.7,Mmo,Final Fantasy XIV,Mobile,16.4,Good,,10.0,16.5,1,8.3,8.4,Poor,Always,False,False,False,0.3,Euphoric,Daily,False,False,False,Low,0,0-3h,Role-playing
GD0472,14,Male,Student,2,5.5,Battle royale,Warzone,Mobile,57.54,Average,2.44,,7.5,4,7.0,5.4,Fair,Rarely,True,False,True,2.4,Anxious,Never,False,True,False,Moderate,1,3-6h,Action
GD0473,26,Male,Professional,8,1.0,Rpg,Cyberpunk 2077,Mobile,1.31,Good,,8.0,13.8,1,8.3,8.9,Good,Sometimes,False,False,False,0.3,Normal,Never,False,False,False,Low,0,0-3h,Role-playing
GD0474,20,Male,Student,1,9.3,Moba,Dota 2,Multi-platform,323.47,Poor,1.8,10.0,1.9,6,5.9,5.3,Insomnia,Always,True,False,True,4.1,Restless,Often,True,True,True,Severe,3,9-12h,Strategy
GD0475,30,Male,Professional,10,11.6,Mmo,Elder Scrolls Online,Pc,317.18,Average,,3.0,2.5,7,2.6,4.5,Insomnia,Sometimes,True,False,True,5.4,Anxious,Daily,True,True,False,Severe,2,9-12h,Role-playing
GD0476,21,Female,Student,4,4.8,Moba,Dota 2,Multi-platform,46.29,Good,1.4,4.0,8.2,3,9.0,5.1,Poor,Sometimes,True,False,True,2.5,Euphoric,Daily,False,False,False,Low,0,3-6h,Strategy
GD0477,25,Male,Professional,4,1.1,Mmo,Elder Scrolls Online,Multi-platform,47.51,Excellent,,6.0,12.2,1,7.7,8.0,Good,Never,False,False,False,0.2,Excited,Sometimes,False,False,False,Low,0,0-3h,Role-playing
GD0478,19,Male,Student,7,4.0,Mmo,World of Warcraft,Mobile,8.23,Average,2.89,10.0,10.5,2,7.0,6.7,Fair,Sometimes,False,False,False,0.2,Anxious,Daily,False,False,False,Low,0,3-6h,Role-playing
GD0479,23,Male,Professional,7,4.0,Fps,Valorant,Mobile,41.19,Good,,5.0,12.3,2,7.1,5.6,Poor,Never,False,False,False,1.6,Euphoric,Sometimes,False,False,False,Low,0,3-6h,Action
GD0480,17,Female,Student,7,7.3,Moba,League of Legends,Pc,95.15,Average,3.36,,4.6,2,5.5,3.4,Very Poor,Never,True,True,True,1.5,Restless,Rarely,True,True,False,High,2,6-9h,Strategy
GD0481,22,Female,Student,6,9.9,Rpg,Skyrim,Mobile,426.59,Below Average,1.67,6.0,5.9,6,4.6,3.7,Poor,Sometimes,True,True,True,0.6,Irritable,Sometimes,True,False,True,Severe,2,9-12h,Role-playing
GD0482,24,Male,Professional,9,2.1,Moba,Mobile Legends,Pc,48.98,Good,,10.0,12.0,1,7.4,9.0,Fair,Often,False,False,False,0.5,Irritable,Sometimes,False,False,False,Low,0,0-3h,Strategy
GD0483,22,Male,Student,7,1.8,Rpg,Cyberpunk 2077,Multi-platform,15.91,Good,3.3,10.0,15.0,1,9.4,7.5,Fair,Never,False,False,False,0.1,Normal,Often,False,False,False,Low,0,0-3h,Role-playing
GD0484,22,Male,Student,10,8.1,Fps,Call of Duty,Multi-platform,121.33,Below Average,3.18,4.0,5.8,5,4.8,5.5,Fair,Never,True,True,True,1.0,Angry,Never,False,True,False,Moderate,1,6-9h,Action
GD0485,15,Male,Student,5,11.2,Battle royale,Fortnite,Console,352.98,Below Average,3.62,,1.1,6,3.6,3.9,Poor,Never,True,True,True,1.1,Restless,Never,True,True,True,Severe,3,9-12h,Action
GD0486,21,Male,Student,3,11.6,Mmo,Final Fantasy XIV,Mobile,426.48,Poor,2.57,3.0,0.0,10,3.8,5.4,Very Poor,Always,False,False,False,3.5,Anxious,Never,True,False,False,High,1,9-12h,Role-playing
GD0487,30,Male,Professional,3,12.4,Strategy,Civilization VI,Console,238.32,Average,,4.0,0.0,9,4.7,5.3,Very Poor,Rarely,False,True,True,2.1,Restless,Sometimes,True,True,False,Severe,2,12h+,Strategy
GD0488,14,Female,Student,2,3.9,Mmo,Final Fantasy XIV,Multi-platform,38.56,Good,3.55,,8.0,5,9.3,5.2,Poor,Rarely,False,False,False,1.3,Anxious,Never,False,False,False,Low,0,3-6h,Role-playing
