game_id,gaming_platform,title,genres
1422790,Pc,门 The Door,"['Action', 'Adventure', 'Indie', 'RPG', 'Early Access']"
1422810,Pc,Adventure Minesweeper,"['Casual', 'Indie']"
1422820,Pc,Hidden Shelter,"['Action', 'Adventure', 'Casual', 'Indie', 'Strategy']"
1421930,Pc,BLIND QUEST - The Frost Demon,"['Adventure', 'Indie', 'RPG']"
1422050,Pc,UOS Prototype,['Early Access']
1422080,Pc,Oraiah,"['Indie', 'Simulation', 'Strategy']"
1422130,Pc,SimRail - The Railway Simulator,"['Simulation', 'Early Access']"
1422180,Pc,Galactic Crew II,"['Action', 'Adventure', 'Casual', 'Indie', 'Simulation', 'Strategy']"
1422190,Pc,Fuzz Force: Spook Squad,"['Adventure', 'RPG']"
1422200,Pc,Rev,"['Casual', 'Indie', 'Strategy']"
2540040,Pc,Utter Takedown Playtest,
1422210,Pc,Throw Me in the River,"['Casual', 'Indie']"
1422220,Pc,Cardinal Chains,"['Casual', 'Indie']"
1422240,Pc,Sex Simulator 2020,"['Action', 'Casual', 'Indie', 'Simulation', 'Strategy']"
1422260,Pc,The Last Element: Looking For Tomorrow,['Racing']
1422270,Pc,Rank: Warmaster,"['Action', 'Indie', 'Simulation', 'Strategy', 'Early Access']"
1422280,Pc,Torqued Up Legends,"['Action', 'Racing', 'Sports']"
1422290,Pc,Jardinains!,"['Action', 'Casual', 'Indie']"
1421900,Pc,Sword's Soul Duel,['Strategy']
1421760,Pc,What Comes After,"['Adventure', 'Casual', 'Indie']"
1421790,Pc,Labyrinth City: Pierre the Maze Detective,"['Adventure', 'Casual', 'Indie']"
1421310,Pc,Secret of Harrow Manor 2,"['Action', 'Adventure', 'Indie']"
1421320,Pc,Lust Vessel,['RPG']
1421350,Pc,Angstrage,"['Action', 'Casual']"
1421390,Pc,Tichu,['Strategy']
1421410,Pc,Nectar of the Gods,"['Free To Play', 'Indie', 'Strategy']"
1421490,Pc,Rise of the Triad: Ludicrous Edition,['Action']
1421600,Pc,Safari Zone,"['Casual', 'Indie']"
1421610,Pc,DEUS EX MACHINA: Episode 1,"['Action', 'Adventure', 'Indie']"
1421630,Pc,Stars Force,"['Action', 'Indie']"
1421690,Pc,Panmorphia,"['Adventure', 'Casual', 'Indie']"
1421700,Pc,BegieAde ~a lyric of lie and retribution~,"['Adventure', 'RPG']"
1421710,Pc,Epic Palace : Knossos,['Strategy']
1420830,Pc,Happy Numbers,"['Casual', 'Indie']"
1420850,Pc,CyberTaxi,"['Action', 'Indie', 'Racing', 'Simulation']"
1420860,Pc,Deception,"['Adventure', 'Indie']"
1420890,Pc,VA Framework - Build Your AI,"['Design & Illustration', 'Education', 'Utilities']"
1420930,Pc,Movavi Slideshow Maker 8,"['Animation & Modeling', 'Audio Production', 'Design & Illustration', 'Education', 'Photo Editing', 'Software Training', 'Utilities', 'Video Production']"
1367110,Pc,Child of Abyss,"['Indie', 'Strategy']"
1420950,Pc,Spinning_Kid,"['Action', 'Adventure', 'Casual', 'Indie']"
1420960,Pc,Hentai Milf Quiz 3,"['Casual', 'Indie']"
1420970,Pc,Fantasy Heroes 2,"['Adventure', 'Casual', 'RPG']"
1420980,Pc,Epidemic,"['Action', 'Adventure', 'Indie', 'Simulation', 'Strategy']"
1420990,Pc,Creepy Girls,"['Action', 'Adventure', 'Indie']"
1421020,Pc,Simple FPS Aim Trainer,"['Action', 'Casual', 'Indie', 'Simulation']"
1421100,Pc,Binaural Odyssey,"['Casual', 'Free To Play']"
1421120,Pc,Montezuma's Revenge,"['Action', 'Adventure']"
1421140,Pc,Power Washer Hero,"['Casual', 'Indie']"
1421200,Pc,Conflict Of The Universe,"['Action', 'Adventure', 'Casual']"
1420400,Pc,Heterodox,"['Action', 'Indie', 'Early Access']"
1420510,Pc,Usurper: Soulbound,"['Action', 'Indie', 'RPG', 'Early Access']"
1420540,Pc,CATch the Stars,['Casual']
1420580,Pc,Daikaiju Daikessen: Versus,"['Action', 'Free To Play', 'Indie', 'Early Access']"
1420640,Pc,Boundary: Benchmark,['Utilities']
1420650,Pc,Touhou Bunkachou ～ Shoot the Bullet.,"['Action', 'Indie']"
1420680,Pc,Shards of Feyra,"['Casual', 'Indie', 'RPG', 'Strategy']"
1420720,Pc,无名录,"['Casual', 'Free To Play', 'Indie', 'Strategy']"
1420730,Pc,Save the Planet,"['Action', 'Indie']"
1420740,Pc,Your amazing T-Gotchi!,"['Indie', 'RPG', 'Simulation']"
1420770,Pc,Winter Resort Simulator 2,"['Casual', 'Indie', 'Simulation']"
1420780,Pc,校长模拟器,"['Casual', 'RPG', 'Simulation', 'Strategy']"
1420810,Pc,Touhou Kaeizuka ～ Phantasmagoria of Flower View.,"['Action', 'Indie']"
1419980,Pc,INTERASTRA: Planet Survival,"['Adventure', 'Simulation', 'Early Access']"
1420050,Pc,Loot Grind Simulator,"['Casual', 'Free To Play', 'Indie', 'RPG', 'Simulation']"
1420060,Pc,Helix Slider,"['Action', 'Casual', 'Free To Play', 'Indie']"
1420080,Pc,Wonder Boy: Asha in Monster World,"['Action', 'RPG']"
1420160,Pc,Paranormal Stories,"['Casual', 'Indie']"
1420180,Pc,Clerk hot Tale,"['Indie', 'RPG', 'Simulation']"
1420320,Pc,Let's Learn Japanese! Kanji Sudoku,"['Casual', 'Indie']"
1420330,Pc,Business Simulator,"['Indie', 'Simulation']"
1419480,Pc,Love's Sweet Garnish 2,"['Casual', 'Indie']"
1419510,Pc,ULTRA LMAD,"['Indie', 'RPG', 'Strategy', 'Free To Play']"
1419580,Pc,ToVer Defense,"['Action', 'Strategy']"
1419620,Pc,Saltsea Chronicles,"['Adventure', 'Indie']"
1419670,Pc,REALITY,"['Action', 'Indie']"
1419680,Pc,Ursa,"['Action', 'Adventure', 'Casual', 'Indie']"
1419730,Pc,Seek Girl Ⅵ,"['Casual', 'Indie', 'Strategy']"
1419740,Pc,The Witch in the Forest,"['Casual', 'Free To Play', 'Indie']"
1419750,Pc,Apostle: Rebellion,"['Adventure', 'Indie', 'RPG']"
1419760,Pc,Zombie's Cool,"['Action', 'Indie']"
1419770,Pc,JumpJumpBall,"['Action', 'Adventure', 'Casual', 'Indie']"
1419860,Pc,Tukoni: Prologue,"['Adventure', 'Casual', 'Indie']"
1419870,Pc,The Book of Shadows,"['Indie', 'RPG']"
1419880,Pc,The Summoner,['RPG']
1418990,Pc,Unicorns on Unicycles,"['Action', 'Casual', 'Indie']"
1419040,Pc,Road Maintenance Simulator,"['Casual', 'Indie', 'Simulation']"
1419060,Pc,Retchid,"['Action', 'Indie', 'Early Access']"
1419070,Pc,Mython Island,"['Adventure', 'Casual', 'Indie', 'RPG']"
1419100,Pc,The Unexpected Quest Prologue,"['Adventure', 'Free To Play', 'Indie', 'Simulation', 'Strategy']"
1419110,Pc,VR Hentai Girl,['Simulation']
1419130,Pc,Airstrife: Assault of the Aviators,"['Action', 'Adventure', 'Indie', 'RPG', 'Simulation']"
1419150,Pc,Woodland Empire,"['Simulation', 'Strategy']"
1419160,Pc,Souldiers,"['Action', 'Adventure']"
1419180,Pc,Mystica,"['Adventure', 'RPG']"
1419190,Pc,Way Walkers: University,"['Casual', 'Indie', 'RPG']"
1419200,Pc,Way Walkers: University 2,"['Adventure', 'Casual', 'Indie', 'RPG']"
1418490,Pc,The Storm,"['Adventure', 'Indie']"
1419290,Pc,Out of Line,"['Action', 'Adventure', 'Casual', 'Indie']"
1419330,Pc,Horizon Odyssey,"['RPG', 'Strategy']"
1419350,Pc,Outbreak: Endless Nightmares,"['Action', 'Adventure', 'Indie', 'RPG']"
1419360,Pc,Hyper Psychic Gauntlets,['Action']
1419370,Pc,Cooking Companions: Appetizer Edition,"['Casual', 'Free To Play', 'Indie']"
1419380,Pc,Invisible Wings: Chapter One,"['Adventure', 'Indie', 'Free To Play']"
1419440,Pc,Truck Truck,"['Action', 'Adventure', 'Casual', 'Indie', 'Racing', 'RPG', 'Simulation', 'Sports', 'Strategy']"
1418610,Pc,FEVER: FIGHT THE FEVER,"['Action', 'Casual', 'Indie', 'Strategy']"
1418650,Pc,Shooting Type,"['Action', 'Indie']"
1418670,Pc,Fire survival,"['Action', 'Adventure', 'Indie', 'RPG', 'Simulation', 'Strategy']"
1418760,Pc,Claire's Quest: GOLD,"['Adventure', 'Indie', 'RPG', 'Simulation', 'Early Access']"
1418790,Pc,Movavi Video Converter 2024,"['Animation & Modeling', 'Audio Production', 'Design & Illustration', 'Software Training', 'Utilities', 'Video Production', 'Web Publishing']"
1418830,Pc,Sayonara Golden Days,['Indie']
1418140,Pc,Invasion 2: Doomed,"['Adventure', 'Casual', 'Indie']"
1418160,Pc,Happy Quest,"['Adventure', 'Casual', 'Indie', 'Strategy']"
1418180,Pc,MUSICUS!,"['Adventure', 'Casual']"
1418190,Pc,A ninja in training,['Action']
1418290,Pc,A Small Favor,"['Indie', 'RPG', 'Simulation']"
1418310,Pc,BreakBlast,"['Casual', 'Indie']"
1418320,Pc,Puerto Viejo,"['Adventure', 'Casual', 'Indie']"
1418330,Pc,Sweet Halloween,"['Adventure', 'Casual', 'Indie']"
1418350,Pc,California Games II,['Sports']
1418360,Pc,Lonesome Village,"['Adventure', 'Indie']"
1418430,Pc,Zombie Bar Simulator,"['Indie', 'Simulation']"
1418460,Pc,Mygnar - Dungeon Survivors,"['Action', 'Adventure', 'Casual', 'Indie']"
1418470,Pc,Franky the Bumwalker: REBORN,"['Adventure', 'Casual', 'Indie']"
1418520,Pc,109 Remastered,"['Adventure', 'Casual', 'Indie']"
1418540,Pc,SEARCH PARTY: Director's Cut,"['Action', 'Adventure', 'Indie']"
1418570,Pc,Zen Trails,"['Casual', 'Simulation']"
1417610,Pc,After You,"['Adventure', 'Casual', 'Indie']"
1417640,Pc,Stella Voyager,"['Action', 'Indie']"
1417670,Pc,Zombie camping,"['Action', 'Adventure', 'Casual', 'Simulation']"
1417690,Pc,12 MiniBattles,"['Casual', 'Indie', 'Sports']"
1417720,Pc,Gemini,"['Action', 'Adventure', 'Casual', 'Indie', 'Strategy']"
1417740,Pc,Reality End,"['Action', 'Adventure', 'Indie', 'Massively Multiplayer', 'Early Access']"
1417750,Pc,Moondrop,"['Action', 'Indie', 'RPG', 'Simulation']"
1417770,Pc,Primeval Planet: Angimanation,"['Action', 'Adventure', 'Indie']"
1417880,Pc,Winter Ember,"['Action', 'Adventure', 'Strategy']"
1417890,Pc,Catie in MeowmeowLand,"['Adventure', 'Casual', 'Indie']"
1417930,Pc,Lorn's Lure,"['Action', 'Adventure', 'Indie']"
1417940,Pc,捕鱼炸翻天,"['Adventure', 'Casual', 'Free To Play', 'Indie', 'Strategy']"
1417950,Pc,Simon the Sorcerer 3D,['Adventure']
1417960,Pc,Timeline Traveler,"['Casual', 'Indie']"
1417970,Pc,Surprise Party!,"['Adventure', 'Indie', 'RPG']"
1418010,Pc,Black Chapter,"['Adventure', 'Indie', 'RPG']"
1418020,Pc,Tavern of Gods,"['Action', 'Adventure', 'Casual', 'Indie', 'RPG', 'Simulation', 'Strategy']"
1418090,Pc,Cafe Deux Femmes,"['Casual', 'Indie', 'Simulation']"
1417130,Pc,Planet LEV,['Indie']
1417150,Pc,World of Pets: Match 3 and Decorate,"['Casual', 'Indie', 'Strategy']"
1417170,Pc,Don't Miss The King,['Strategy']
1417200,Pc,Hentai Students: Love Puzzle,"['Casual', 'Indie']"
1417230,Pc,Toupei55,"['Action', 'Casual', 'Indie']"
1417250,Pc,Three Kingdoms 21,['Casual']
1417270,Pc,Mind-Blowing Girls,"['Casual', 'Indie']"
1417280,Pc,Zombie Hills,"['Action', 'Adventure', 'Casual', 'Indie']"
1417310,Pc,Dead TD,['Strategy']
1417320,Pc,Inheritors2078,"['Action', 'Indie', 'Strategy']"
1417400,Pc,Escape Dinosaur Island,"['Action', 'Casual', 'RPG']"
1417420,Pc,Endless Furry Killer 2020,"['Action', 'Adventure', 'Casual', 'Indie', 'Strategy']"
1417450,Pc,Grilled,"['Action', 'Casual', 'Indie', 'Early Access']"
1417490,Pc,Fractal Fury,"['Action', 'Free To Play', 'Indie', 'Massively Multiplayer']"
1417500,Pc,Planet Station,"['Action', 'Adventure', 'Simulation']"
1417540,Pc,Gravity Block,"['Casual', 'Indie']"
1417590,Pc,The Legends of Tynedale,"['Action', 'Adventure', 'Indie', 'RPG']"
1416690,Pc,4X4 Masters,"['Indie', 'Racing', 'Simulation', 'Sports']"
1416700,Pc,Grimm Shuffle,"['Casual', 'Indie', 'Strategy']"
1416710,Pc,Strip Black Jack - At The Pub,"['Indie', 'Strategy']"
1416720,Pc,Brain Games,"['Casual', 'Indie', 'Simulation', 'Sports', 'Strategy']"
1416730,Pc,Ball at Work: The Ultimate Speedrun Platformer!,"['Casual', 'Free To Play', 'Indie', 'Strategy']"
1416760,Pc,B.ARK,"['Action', 'Indie']"
1416770,Pc,Modulo,"['Casual', 'Indie', 'Strategy']"
1416820,Pc,Brutal Wizardry,"['Action', 'Indie']"
1416850,Pc,Astrotour VR,"['Adventure', 'Indie', 'Simulation']"
1416920,Pc,Chinese Online Game,"['Indie', 'RPG', 'Simulation']"
1416930,Pc,Infected Prison,"['Action', 'Adventure', 'RPG', 'Simulation']"
1416960,Pc,Everafter Falls,"['Action', 'Adventure', 'Casual', 'Indie', 'RPG', 'Simulation']"
1416970,Pc,Elise's Peepshow,"['Adventure', 'Casual', 'Simulation']"
1416980,Pc,Reimu's Weird little adventure,"['Casual', 'Indie', 'RPG']"
1417010,Pc,Shrine II,"['Action', 'Free To Play', 'Indie']"
1417020,Pc,Toad On Fire,"['Action', 'Adventure', 'Indie', 'RPG']"
1417050,Pc,NINJA GIRL,"['Action', 'Indie']"
1417090,Pc,NEON STRUCT: Carrion Carrier,['Action']
1416140,Pc,Gododo,"['Action', 'Casual', 'Indie']"
1416150,Pc,Drilly Willis,"['Action', 'Adventure', 'Indie']"
1416160,Pc,安堂的心理咨询室：杯中之心〈ANDOU：Pulse of cup〉,"['Free To Play', 'Indie', 'RPG']"
1416180,Pc,DECO:BLOCK SIMULATOR,"['Casual', 'Indie', 'Simulation']"
1416190,Pc,Fatiao发条：自动化工具,"['Software Training', 'Utilities']"
1416210,Pc,Pantyhose Test Girl,"['Indie', 'RPG', 'Simulation']"
1416220,Pc,Second Person: Secret Laboratory,"['Action', 'Indie']"
1416230,Pc,Panzer Knights,"['Action', 'Indie']"
1416240,Pc,夜永 Eternal Love,"['Adventure', 'Casual', 'Indie', 'RPG', 'Simulation']"
1416260,Pc,SpellForce 3 Versus Edition,"['RPG', 'Strategy', 'Free To Play']"
1416290,Pc,Ghost Run 3D,"['Action', 'Casual', 'Indie']"
1416340,Pc,Impostor Inside Us,"['Action', 'Casual', 'Indie']"
1416380,Pc,Luna's Adventure: The Overlord,"['Action', 'Adventure', 'Indie', 'Early Access']"
1416430,Pc,New Yankee 9: The Evil Spellbook,"['Adventure', 'Casual', 'Strategy']"
1416450,Pc,Quest: Escape Room,['Adventure']
1416460,Pc,Horror Globes: Halloween nightmare,['Adventure']
1416520,Pc,Drive 21,"['Indie', 'Simulation']"
1416600,Pc,Evil Ritual - Horror Escape,"['Action', 'Adventure', 'Indie']"
1415750,Pc,Gravity_Kid,"['Action', 'Adventure', 'Casual', 'Indie']"
1415830,Pc,Necrosis,"['Action', 'Indie']"
1415840,Pc,Stringtropy,"['Action', 'Adventure', 'Indie', 'Early Access']"
1415870,Pc,Knight`s Pride,"['Casual', 'RPG']"
1415890,Pc,Hot Robot,"['Action', 'Indie']"
1415920,Pc,PBA Pro Bowling 2021,"['Simulation', 'Sports']"
1415950,Pc,A Fox and His Robot,"['Action', 'Adventure', 'Indie']"
1416000,Pc,The Dark: Survival RPG,"['Action', 'Adventure', 'Indie', 'RPG', 'Early Access']"
1416020,Pc,Ally Gory: The Great Mushroom Hunt,"['Action', 'Adventure', 'Casual', 'Indie']"
1416050,Pc,Shovel Knight Dig,"['Action', 'Adventure', 'Indie', 'Strategy']"
1415200,Pc,Pitched Battle,"['Action', 'Adventure', 'Casual', 'Indie', 'Strategy']"
1415250,Pc,RE: Get To Schol On Time,['Indie']
1415280,Pc,Faerie Afterlight,"['Action', 'Adventure', 'Indie']"
1415300,Pc,Escaping maze,"['Action', 'Adventure', 'Indie', 'RPG']"
1415320,Pc,PalmRide,"['Casual', 'Indie', 'Racing']"
1415370,Pc,Grandmother,"['Action', 'Indie']"
1415380,Pc,Overlay Studio,"['Design & Illustration', 'Utilities']"
1415410,Pc,Farm Manager 2021: Prologue,"['Indie', 'Simulation', 'Strategy']"
1415470,Pc,Team-Z,"['Action', 'Adventure', 'Indie', 'RPG']"
1415480,Pc,10mg: Locked In,"['Adventure', 'Casual', 'Indie']"
1415520,Pc,High Speed Cataclysm,"['Action', 'Indie']"
1415540,Pc,ElementalsFight,"['Indie', 'Massively Multiplayer', 'Strategy', 'Early Access']"
1415580,Pc,Heart World,['Indie']
1415590,Pc,Dex Survival,"['Action', 'Casual', 'Indie', 'RPG', 'Early Access']"
1415620,Pc,Sudoku Forever,['Casual']
1415630,Pc,River Attack,"['Action', 'Adventure', 'Indie', 'Early Access']"
1415670,Pc,High School of Memories,['Casual']
1414680,Pc,Geometry Rocket,"['Action', 'Indie', 'Racing']"
1414700,Pc,The Imagined Leviathan: Prologue,"['Adventure', 'Casual', 'Free To Play', 'Indie', 'Simulation']"
1414710,Pc,Arc Wizards 2,"['Action', 'Adventure', 'Casual', 'Indie']"
1414720,Pc,Desktop Man,"['Action', 'Casual', 'Indie', 'RPG', 'Simulation']"
1414770,Pc,Quinterra,"['Strategy', 'Early Access']"
1414790,Pc,Diarrhea Don,['Casual']
1414800,Pc,Wet steps,['Indie']
1414840,Pc,Zombie Rush - Heroes,"['Action', 'Indie', 'Strategy']"
1414850,Pc,Nickelodeon All-Star Brawl,['Action']
1414900,Pc,Rage Jump,"['Action', 'Adventure', 'Indie']"
1414920,Pc,Knightmare,"['Adventure', 'Indie', 'Strategy']"
1414930,Pc,Tenami,"['Casual', 'Free To Play', 'Massively Multiplayer']"
1414990,Pc,Quarantine simulator,"['Casual', 'Indie', 'Simulation']"
1415020,Pc,Bloody Service,"['Adventure', 'Indie']"
1415110,Pc,Second Chance,"['Indie', 'RPG', 'Strategy']"
1415120,Pc,Finger Breaker,['Casual']
1414270,Pc,Hexdoku,"['Casual', 'Indie', 'Strategy', 'Free To Play']"
1414280,Pc,Fishing Together,['Casual']
1414290,Pc,VR Maze,['Casual']
1414300,Pc,BeetleQuest,['Adventure']
1414320,Pc,여우불,"['Adventure', 'Free To Play', 'Indie', 'Strategy']"
1414380,Pc,Monty Kong,['Action']
1414400,Pc,Unnatural Disaster,"['Action', 'Indie', 'Simulation', 'Strategy', 'Early Access']"
1414430,Pc,Project Morpheus: Prologue,"['Action', 'Adventure', 'Indie', 'RPG', 'Strategy']"
1414470,Pc,Yeomna : The Legend of Dongbaek,"['Action', 'Indie']"
1414480,Pc,Zof,['Adventure']
1414490,Pc,Kasmo,"['Casual', 'Indie']"
1414500,Pc,Voyeur,['Simulation']
1414530,Pc,Kavel,['Casual']
1414550,Pc,Tunnel Blast,"['Action', 'Indie', 'Racing', 'Simulation']"
1414570,Pc,Expiration,"['Action', 'Adventure', 'Indie']"
1414640,Pc,Early Quest,"['Action', 'Adventure', 'RPG', 'Simulation', 'Sports']"
1414650,Pc,EDENGATE: The Edge of Life,"['Adventure', 'Casual']"
1413780,Pc,TECHPACK,"['Action', 'Indie']"
1413790,Pc,10mg: HANDMADEDEATHLABYRINTH issue 0,"['Action', 'Adventure', 'Indie', 'RPG']"
1413820,Pc,Balloon Saga,"['Action', 'Adventure', 'Casual', 'Indie', 'RPG', 'Simulation', 'Sports', 'Strategy']"
1413870,Pc,Shadow Man Remastered,"['Action', 'Adventure']"
1413890,Pc,Nice to NO you,"['Casual', 'Indie']"
1413930,Pc,Letter Loops Pro,['Casual']
1413960,Pc,Chevalier Historie,"['Indie', 'RPG']"
1413970,Pc,Fox Girls Never Play Dirty,"['Adventure', 'Indie', 'RPG']"
1413980,Pc,The Demon Lord is New in Town!,"['Adventure', 'Indie', 'RPG']"
1413990,Pc,The Heart of Darkness,"['Adventure', 'Indie', 'RPG']"
1414000,Pc,Obscurite Magie: The City of Sin,"['Adventure', 'Indie', 'RPG']"
1414020,Pc,Mixolumia,"['Action', 'Casual', 'Indie']"
1414060,Pc,Lone Archer,"['Action', 'Casual', 'Indie', 'RPG']"
1414070,Pc,Sokoban: Bunny Tales,['Indie']
1414090,Pc,Buddi Bot:  Your Machine Learning AI Helper With Advanced Neural Networking!,['Casual']
1414180,Pc,Motesolo : No Girlfriend Since Birth,"['Indie', 'RPG', 'Simulation', 'Strategy']"
1414210,Pc,Rainy,['Action']
1414220,Pc,POPPIN' DONUTS,"['Action', 'Casual']"
1414240,Pc,Evolution of a Mini World: Physics Wonderland,"['Adventure', 'Casual', 'RPG', 'Simulation', 'Strategy']"
1414250,Pc,CORPSE FACTORY,"['Adventure', 'Casual', 'Indie']"
1413290,Pc,Plummet,['Action']
1413300,Pc,Dezinsector,"['Casual', 'Indie']"
1413310,Pc,幻刃录,"['Casual', 'Free To Play', 'Massively Multiplayer', 'RPG']"
1413350,Pc,Flipper Volcano,"['Action', 'Casual', 'Indie']"
1413370,Pc,Power to the People,"['Indie', 'Simulation', 'Strategy']"
1413440,Pc,Run Die Jump,"['Casual', 'Indie']"
1413470,Pc,S.O.L Search of Light,"['Adventure', 'Indie', 'Simulation', 'Strategy']"
1413500,Pc,Infectra,['Strategy']
1413540,Pc,Amarok Dreams Demo,"['Adventure', 'Free To Play', 'Indie', 'Strategy']"
1413550,Pc,赛博侦探：艾尔塔特,"['Casual', 'Indie', 'RPG', 'Simulation', 'Strategy']"
1413560,Pc,Mages and Treasures,"['Action', 'Adventure', 'Indie']"
1413580,Pc,The Dragoness: Command of the Flame,"['RPG', 'Strategy']"
1413590,Pc,LA FORET DE PAGO : LA VENGEANCE DU DRAGON,['Indie']
1413600,Pc,M.A.I.D.s,['Indie']
1413630,Pc,Woodland Saga,"['Indie', 'Strategy']"
1413650,Pc,The Civil War,['Strategy']
1413660,Pc,Elderand,"['Action', 'Adventure', 'Indie', 'RPG']"
1413670,Pc,U27RA R3Z0NANC3,"['Casual', 'Indie']"
1413680,Pc,DANGER! Escape Lab,"['Adventure', 'Indie', 'Simulation']"
1412780,Pc,Axis Football 2020,"['Indie', 'Simulation', 'Sports', 'Strategy']"
1412820,Pc,Grimace Run,"['Adventure', 'Strategy']"
1412840,Pc,ChessLocke,"['Indie', 'RPG', 'Strategy']"
1412850,Pc,Spacelines from the Far Out,"['Action', 'Adventure', 'Casual', 'Indie', 'Simulation', 'Strategy']"
1412870,Pc,Block Smash,['Action']
1412880,Pc,Village businessman,['Simulation']
1412890,Pc,Frail Hearts: Versicorae Domlion,"['Indie', 'RPG']"
1412900,Pc,FTP,"['Action', 'Simulation']"
1412950,Pc,Dark Romance: Vampire Origins Collector's Edition,"['Adventure', 'Casual']"
1412960,Pc,Metroplex Zero: Sci-Fi Card Battler,['Strategy']
1412970,Pc,楚漢女子,['Adventure']
1412980,Pc,Ironseed 25th Anniversary Edition,['RPG']
1412990,Pc,R.A.V.E - Real-time Audio Visual Experience,"['Casual', 'Indie', 'Simulation', 'Free To Play', 'Early Access']"
1413000,Pc,Jurisdiction,"['Indie', 'Simulation', 'Strategy']"
1413010,Pc,Cube Gothic,"['Action', 'Indie']"
1413020,Pc,Superfly,"['Action', 'Indie', 'Simulation']"
1413070,Pc,Hentai! Zombie! Defense!,['Action']
1413090,Pc,Yoli,"['Action', 'Indie']"
1413170,Pc,DroneGlitch,['Action']
1413210,Pc,The Cassir Simulator,"['Casual', 'Indie', 'Simulation']"
1413250,Pc,Republic of Jungle,"['Indie', 'Strategy', 'Free To Play', 'Early Access']"
1413260,Pc,Traveler of Artcaster,"['Action', 'Adventure', 'Casual', 'Indie', 'RPG', 'Strategy', 'Early Access']"
1412310,Pc,Girls! Girls! Girls!?,"['Adventure', 'Casual']"
1412370,Pc,东方修仙传,"['Casual', 'Free To Play', 'Massively Multiplayer', 'RPG']"
1412440,Pc,Aquatics Hentai Babes,"['Adventure', 'Casual', 'Indie', 'RPG', 'Strategy']"
1412470,Pc,GranAge,"['Action', 'Casual', 'Free To Play', 'RPG']"
1412560,Pc,Death Rattle - Hell Unleashed,"['Action', 'Adventure', 'Indie', 'RPG']"
1412580,Pc,Sword of Destiny,"['Action', 'Adventure', 'Casual', 'Indie']"
1412610,Pc,Couch Installation Service,['Indie']
1412620,Pc,Sweet Time,"['Adventure', 'Casual', 'Indie', 'RPG', 'Simulation']"
1412630,Pc,Kristallijn,"['Adventure', 'Indie', 'Simulation']"
1412640,Pc,Ribby Rocket,['Action']
1412650,Pc,Conspiracy!,['Indie']
1412660,Pc,Rivals,['Indie']
1411840,Pc,Who Are You?,"['Adventure', 'Indie', 'RPG', 'Strategy']"
1411860,Pc,Invasion: Lost in Time,"['Adventure', 'Casual', 'Indie']"
1411880,Pc,travelsolar,"['Adventure', 'Casual']"
1411910,Pc,Fallen Aces,"['Action', 'Indie', 'Early Access']"
1411920,Pc,Get Ogre It,"['Action', 'Adventure', 'Casual', 'Indie']"
1411940,Pc,Silence in the Dark,"['Action', 'Adventure']"
1411970,Pc,Avian Knights,"['Action', 'Adventure', 'Casual', 'Early Access']"
1412000,Pc,Agoraphobia,"['Adventure', 'Indie']"
1412040,Pc,Gangsta Magic,"['Action', 'Adventure', 'Indie']"
1412120,Pc,Shiny Summer,"['Adventure', 'Casual', 'Indie']"
1412170,Pc,Janosik - Highlander Precision Platformer,"['Action', 'Adventure', 'Casual', 'Indie', 'Free To Play']"
